branch,r,phi,phi_rel,Q,s,eta,A,p,t,cd,G_S,G_E,qref,alpha,beta,lambda_ref,lambda_shell
full_max_envelope,0.95,269.176458994517,1.7381445396032404,0.7798318181818181,-0.95,0.98,0.0719725132508443,0.9985311731989625,-0.1693070160188073,0.496744890912191,269.7012374872979,-0.1052408355852202,0.063283025272499,0.1,1.0,1.0,1.0
full_max_envelope,1.0,269.20871692586286,1.7704024709490795,0.7273363636363636,-0.95,0.98,0.0781757526136363,0.9984045764772728,-0.1822295037613389,0.4264200873658402,269.7425751097423,-0.1100688458804741,0.063283025272499,0.1,1.0,1.0,1.0
full_max_envelope,1.05,269.2377847696992,1.799470314785424,0.7641545454545454,-0.95,0.98,0.0818647700229876,0.998329290407694,-0.1901444662794718,0.3784519125325616,269.7656297143741,-0.1127505912462175,0.063283025272499,0.1,1.0,1.0,1.0
full_max_envelope,1.1,269.26219176515406,1.8238773102402772,0.8018818181818183,-0.95,0.98,0.0851140898307404,0.9982629777585564,-0.1973875431166009,0.3304835296383392,269.785091639343,-0.115619446732967,0.063283025272499,0.1,1.0,1.0,1.0
full_max_envelope,1.15,269.28233465851395,1.8440202036001665,0.8405181818181818,-0.95,0.98,0.0879237051140678,0.9982056386711414,-0.2039969517123106,0.2825149609303443,269.8013300699769,-0.1186797344283739,0.063283025272499,0.1,1.0,1.0,1.0
full_max_envelope,1.2,269.29852269449884,1.860208239585063,0.8800636363636366,-0.95,0.98,0.0902936098872933,0.9981572732676064,-0.2100029015087984,0.2345462259465579,269.8146286907196,-0.1219364800153646,0.063283025272499,0.1,1.0,1.0,1.0
full_max_envelope,1.25,269.31099655816035,1.872682103246575,0.920518181818182,-0.95,0.98,0.092223798964332,0.9981178816537892,-0.2154290512047749,0.18657734189138,269.82520445469294,-0.1253954242694,0.063283025272499,0.1,1.0,1.0,1.0
full_max_envelope,1.3,269.31994151240247,1.8816270574886855,0.961881818181818,-0.95,0.98,0.0937142678433385,0.9980874639215646,-0.2202935478103683,0.1386083239527305,269.83322056904177,-0.1290630455542547,0.063283025272499,0.1,1.0,1.0,1.0
full_max_envelope,1.35,269.32549652002893,1.8871820651151552,1.0041545454545455,-0.95,0.98,0.0947650126096334,0.9980660201508238,-0.2246097643520754,0.0906391855707431,269.838795482359,-0.1329465918232684,0.063283025272499,0.1,1.0,1.0,1.0
full_max_envelope,1.4,269.32776046646893,1.889446011555151,1.0473363636363635,-0.95,0.98,0.0953760298537347,0.9980535504111484,-0.228386811241622,0.0426699386662443,269.84200898818773,-0.1370541215667995,0.063283025272499,0.1,1.0,1.0,1.0
full_max_envelope,1.45,269.3267961780821,1.888481723168297,1.0914272727272731,-0.95,0.98,0.0955473166019208,0.998050054763226,-0.2316298692112114,-0.0052994061643111,269.84290613772725,-0.1413945538795071,0.063283025272499,0.1,1.0,1.0,1.0
