rule_id,rule_name,rule_label,rule_order,nmstv_mean,radius,radius_path_id,ref_count,phi_energy_raw_mean,reference_sd_phi_energy_raw,reference_se_phi_energy_raw,delta_phi_energy_unit_mean,reference_sd_delta_phi_energy_unit,reference_se_delta_phi_energy_unit,logZ_inf_full_mean,reference_sd_logZ_inf_full,reference_se_logZ_inf_full
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.25,r_0p2500,30,-0.017067845713434334,0.0014700022721101595,0.0002683844680061939,-0.0125856272164014,0.0008888038111469332,0.00016227263218724565,-42.00396830076204,3.617675591663104,0.6604941757632434
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.26,r_0p2600,30,-0.017695652370675333,0.0015569196539515302,0.00028425333823079677,-0.013213433873642367,0.001056319229671617,0.00019285662333920833,-43.549000484232096,3.831579268374723,0.6995474653859921
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.27,r_0p2700,30,-0.018428800159111008,0.0017493366976850072,0.0003193837233312246,-0.013946581662078064,0.001223465074536096,0.00022337313988105307,-45.35327719157231,4.305117613002804,0.7860033431181439
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.28,r_0p2800,30,-0.019166171817980637,0.001612551514309491,0.000294410279842141,-0.014683953320947685,0.0010584387363771915,0.00019324359055035054,-47.16794884405048,3.9684892767156867,0.7245436986915142
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.29,r_0p2900,30,-0.020145414313524516,0.0017204363996999566,0.0003141072749562135,-0.01566319581649157,0.0012399447342784,0.00022638190034134296,-49.577864625583956,4.233993979661563,0.7730180036672359
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.3,r_0p3000,30,-0.020883008452317164,0.0014295407057447597,0.00026099723046942,-0.016400789955284222,0.0010240645856117055,0.0001869677579605705,-51.39308380115266,3.5180996768378177,0.642314184185236
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.31,r_0p3100,30,-0.021645787329601044,0.0016794741660337154,0.0003066286284946142,-0.017163568832568095,0.0011212577087613127,0.0002047127132883763,-53.27028261814829,4.133185922608963,0.7546130547252435
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.32,r_0p3200,30,-0.022176545338094947,0.0016531834606726607,0.00030182862436829033,-0.017694326841062015,0.0011486122645875975,0.00020970694904723982,-54.576478077051796,4.068484496715425,0.7428002445703638
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.33,r_0p3300,30,-0.023037091403989463,0.0012724262697385706,0.00023231219023265608,-0.018554872906956524,0.0009937807408876384,0.0001814387096661187,-56.69428194521819,3.1314410498266376,0.5717203001625695
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.34,r_0p3400,30,-0.023600245026773395,0.0015283109682480303,0.0002790301307306693,-0.019118026529740442,0.0012281319167905006,0.0002242251848060716,-58.08020301088944,3.7611732928584196,0.6866931517281802
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.35,r_0p3500,30,-0.02428849336406119,0.002165246646323357,0.00039531814358457096,-0.019806274867028236,0.0017773993113445324,0.0003245072321725161,-59.773982168954696,5.3286719966017575,0.9728779513616248
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.36,r_0p3600,30,-0.025182223244075336,0.0015074553713885811,0.0002752224371139512,-0.02070000474704237,0.0010482582708950254,0.0001913849003535222,-61.97345140366949,3.7098476689872872,0.677322417737432
