rule_id,rule_name,rule_label,rule_order,nmstv_mean,radius,radius_path_id,ref_count,smc_completed_count,q95_split_logZ_per_P_diff,max_split_logZ_per_P_diff,q95_split_dlogZ_dr_per_P_diff,max_split_dlogZ_dr_per_P_diff,q05_ess_fraction,q05_smc_min_cess_fraction,split_logZ_per_P_diff_mean,threshold_max_split_logZ_per_P_diff,qc_claim
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.27,r_0p2700,30,30,0.004620013993453246,0.0058901315042652,0.03343763164720869,0.035116883850691,0.6152386000760235,0.9500000000001994,0.0019103176516041835,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.28,r_0p2800,30,30,0.004828862240525975,0.0060588831047934,0.027009719001666946,0.0316504033362676,0.651733108523713,0.9500000000001545,0.00208005103475739,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.29,r_0p2900,30,30,0.005036114558092534,0.0051840201665222,0.02585680666475586,0.0470300752271275,0.5733239469185969,0.9500000000003966,0.0020201701430755605,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.3,r_0p3000,30,30,0.005306433593349943,0.0058436840132166,0.03568287072792487,0.0410267276377787,0.5900105621059656,0.9500000000002068,0.001969093380658202,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.31,r_0p3100,30,30,0.006377761639861691,0.0073923514296589,0.030152904249063365,0.0363760117643164,0.5985132555745311,0.9500000000002083,0.0026516694233156162,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.32,r_0p3200,30,30,0.006189515811816216,0.0097409623641197,0.026866565406638787,0.0325278815990177,0.6523862790696306,0.9500000000002509,0.0024359534778988085,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.33,r_0p3300,30,30,0.005522957234945164,0.006356346797116,0.040494692118476956,0.041003102631811,0.6573635597329204,0.9500000000005348,0.00259284083141494,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.34,r_0p3400,30,30,0.00563778207797505,0.0062029388375198,0.030423073113097256,0.0396337358807728,0.6086780328457674,0.9500000000003429,0.002436624046406257,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.35,r_0p3500,30,30,0.006066499701020233,0.0075008487906619,0.02456190266876968,0.032949433819178,0.6139470782748142,0.9500000000002224,0.0025708037028706584,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.36,r_0p3600,30,30,0.004866398040903434,0.0061691316605563,0.027790170392888832,0.0286144025566511,0.6328784218295701,0.9500000000003912,0.002232219394929527,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.37,r_0p3700,30,30,0.005502120531710199,0.0064620722924303,0.03936787220950136,0.042921275925581,0.6203556395949165,0.9500000000003576,0.0025647605253400125,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.38,r_0p3800,30,30,0.004754153745168234,0.0065483482920385,0.029276222950009728,0.03804210432477,0.6595696960676967,0.950000000000309,0.002246715920166767,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.39,r_0p3900,30,30,0.007139654538159984,0.0076172098593301,0.03523045171164423,0.0452897355876443,0.5985696515565152,0.9500000000002354,0.0030643084140719863,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.4,r_0p4000,30,30,0.004958215926892079,0.005540776363608,0.032571190937708154,0.0363935253479422,0.6600980482404191,0.9500000000003592,0.002053449712105612,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.41,r_0p4100,30,30,0.006054555870251179,0.0080166381854104,0.027149057036964346,0.0331511874715932,0.6317924456578616,0.9500000000001472,0.0021533811206044962,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.42,r_0p4200,30,30,0.00799197138403056,0.0096851950654339,0.03786922394385871,0.0528273216736974,0.5678910984054699,0.9500000000001184,0.0031790709125376995,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.43,r_0p4300,30,30,0.008105928852125415,0.0086076832733086,0.030861742181357746,0.0352352451871954,0.6565824398702342,0.9500000000000428,0.0030909321774837,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.44,r_0p4400,30,30,0.00588961315968381,0.0066682233841836,0.03803340203624428,0.0540581877326081,0.6164405432514437,0.9500000000001176,0.002591321683897453,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.45,r_0p4500,30,30,0.005769914776020722,0.0110813879131248,0.028685254582979536,0.0353900725239431,0.5964055172458919,0.9500000000001475,0.00254934678045726,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.46,r_0p4600,30,30,0.006388643772225039,0.008255017891678,0.02331648225619066,0.0290655802197969,0.602316396878895,0.9500000000004833,0.0023900525157744177,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.47,r_0p4700,30,30,0.005146647852867705,0.0073880968454102,0.038089775339797585,0.04520150190494,0.6480333780176399,0.9500000000000397,0.0029624939164439234,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.48,r_0p4800,30,30,0.0073681801463531885,0.0085263357905541,0.03295213579065738,0.039008876813229,0.6218064565244066,0.9500000000002172,0.0034204774423857633,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.49,r_0p4900,30,30,0.010110822620296358,0.0143980258374677,0.03693027495416588,0.0437298075762901,0.6060532950224926,0.9500000000001936,0.003463398994641151,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.5,r_0p5000,30,30,0.006686683745139262,0.0081144655875517,0.03283966301748341,0.0427185593561688,0.6067853612638515,0.950000000000043,0.00284811387734507,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.51,r_0p5100,30,30,0.007496028211772844,0.0100264254443522,0.023102613885917764,0.0264449077407128,0.5371218416861292,0.950000000000715,0.003257120958016314,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.52,r_0p5200,30,30,0.007803170712486593,0.0105593310169807,0.031488650474568294,0.0414256398486053,0.6336871401262685,0.9500000000001269,0.003520828037347193,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.53,r_0p5300,30,30,0.00912234833816967,0.0095250073340485,0.039477473618427045,0.054037139212763,0.5713024178239036,0.9500000000003105,0.003875754461475927,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.54,r_0p5400,30,30,0.007453385365704619,0.0084758074143024,0.029246981159867742,0.0312996633615504,0.665779814021722,0.9500000000001722,0.003179742568345895,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.55,r_0p5500,30,30,0.008726894141098038,0.0093859892721791,0.029315131960330854,0.0476746621511539,0.6696328685024767,0.9500000000002967,0.0031680254603870914,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.56,r_0p5600,30,30,0.006425935564050052,0.0074402620037504,0.03495592010121125,0.0413578040575143,0.6236789201750925,0.9500000000000676,0.002967129789909497,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.57,r_0p5700,30,30,0.006857207376147408,0.0118171192995153,0.02502163851320419,0.0336969877575386,0.6506874213280633,0.9500000000002062,0.003075005429568444,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.58,r_0p5800,30,30,0.010199928849742917,0.0111206557763061,0.02498297927450106,0.0513886262451157,0.6579112429973316,0.9500000000002511,0.003483608292401744,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.59,r_0p5900,30,30,0.007557527948634078,0.0092093497479308,0.03475294243879087,0.0355830679822205,0.6011287957887923,0.9500000000002127,0.002731057674291247,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.6,r_0p6000,30,30,0.007933690495300674,0.008990732583757,0.022787059822810103,0.0372782190547297,0.6439211330116406,0.9500000000002377,0.0035088786401184227,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.61,r_0p6100,30,30,0.007202979505050335,0.0109890346187987,0.02885506774880491,0.0422150257311707,0.6061411499948666,0.9500000000001536,0.002997791857299494,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.62,r_0p6200,30,30,0.007376229645870074,0.0096739445949035,0.02334572325512005,0.0464871778587955,0.6173033669201833,0.9500000000003146,0.0029389742046160142,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.63,r_0p6300,30,30,0.007334394885184503,0.0106756903707427,0.02078854570953666,0.0235251938733909,0.6799278785136209,0.9500000000001451,0.003744078441209808,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.64,r_0p6400,30,30,0.006818715137646894,0.0093764678444902,0.028090184172419184,0.0404933342385579,0.631860414975784,0.9500000000001386,0.0035554792325810268,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.65,r_0p6500,30,30,0.007501736322345966,0.0090876948408838,0.032129288649021454,0.0350891162002235,0.6645550269751103,0.9500000000001192,0.0035938075813215305,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.66,r_0p6600,30,30,0.007384360118080508,0.0105724573356945,0.0285809571271852,0.0417797994142661,0.6599873252300877,0.9500000000003307,0.0035620121018456537,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.67,r_0p6700,30,30,0.008187607291511313,0.0084899791700647,0.03581169342273433,0.0418442469019376,0.6474727366723626,0.9500000000001898,0.00427143867353817,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.68,r_0p6800,30,30,0.009041320823948205,0.0093706194078491,0.02367055478298529,0.0473459132773138,0.6721004288785603,0.9500000000001014,0.004128646965971996,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.69,r_0p6900,30,30,0.007825057454751929,0.0088571794467241,0.028494710770794775,0.0475075823276952,0.6112319096735078,0.9500000000003006,0.0036813919561054865,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.7,r_0p7000,30,30,0.009919919722805119,0.0108171304103716,0.026465550808206926,0.0573100532364886,0.5913570140978981,0.9500000000002381,0.004555371665123344,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.71,r_0p7100,30,30,0.0067934298859846035,0.0085893616800954,0.0202488087626394,0.0276678002277934,0.6424996838649439,0.9500000000000778,0.0030471690880500553,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.72,r_0p7200,30,30,0.008932298416346792,0.0102018402672615,0.02814786309742699,0.0440903439409567,0.6334077470070949,0.9500000000000748,0.0034706051760056296,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.73,r_0p7300,30,30,0.006562328615879143,0.007761135246802,0.0289557935621977,0.036182245713573,0.6390988743260902,0.9500000000002484,0.0033742923457956795,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.74,r_0p7400,30,30,0.008769882033956754,0.0090196763157703,0.028983008966675092,0.0334211130987391,0.6158223024880922,0.9500000000001663,0.0031799088943301763,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.75,r_0p7500,30,30,0.009387981814170781,0.0108020814169377,0.02896915079071561,0.0334620758934996,0.5907959409763879,0.9500000000000598,0.00446362595004434,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.76,r_0p7600,30,30,0.008791332294203725,0.0107714621934122,0.03178837956757869,0.0465722985607038,0.5904942199806944,0.9500000000003928,0.004422809836322164,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.77,r_0p7700,30,30,0.010005679056057464,0.0133509120275497,0.02534946824333928,0.0272418055293488,0.6563664404991728,0.9500000000003023,0.004768410343775117,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.78,r_0p7800,30,30,0.008508400036599842,0.0097972367217936,0.03085843774998377,0.0343765509405769,0.6543606845747458,0.9500000000003298,0.0037396875359030986,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.79,r_0p7900,30,30,0.009158482080686127,0.0139617098645983,0.026787877954880992,0.0307930131711312,0.5986735166875815,0.9500000000001702,0.003580235758298125,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.8,r_0p8000,30,30,0.013954921474137846,0.0176501507257054,0.03323173302831406,0.05126859733023,0.6074614137655221,0.9500000000000545,0.005049241337265133,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.81,r_0p8100,30,30,0.011919616349614493,0.0133436337425026,0.027231965862864277,0.0294301630235409,0.5663816069920291,0.9500000000003194,0.00466188967697305,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.82,r_0p8200,30,30,0.010923238588307571,0.0143032354331817,0.027514317658204814,0.0333380968896548,0.6302282837227391,0.9500000000002979,0.004722750149955003,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.83,r_0p8300,30,30,0.011151194668341824,0.0141224326299515,0.02315738150113526,0.0382702938087002,0.5954034906431245,0.9500000000003814,0.005475961646120983,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.84,r_0p8400,30,30,0.009757308142924822,0.0103047891095715,0.02466174448234339,0.0286193244235435,0.6155273137316065,0.9500000000004925,0.003864072104361791,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.85,r_0p8500,30,30,0.012535095230504884,0.0147885774650869,0.029872577741816092,0.0395973512802384,0.6182443370355297,0.9500000000002629,0.005351875321243713,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.86,r_0p8600,30,30,0.006959340335036869,0.0077331781841306,0.0208616792991603,0.0614314140153806,0.6425216108570709,0.9500000000000867,0.0033395812598637775,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.87,r_0p8700,30,30,0.010190570855796744,0.0112059117870922,0.02346796005269627,0.041901821811621,0.5810707623633582,0.9500000000007058,0.004643941097029482,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.88,r_0p8800,30,30,0.008640025826855831,0.0095158884384927,0.016737397134004434,0.0235403784953769,0.6753876283755149,0.9500000000000718,0.00370609791549194,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.89,r_0p8900,30,30,0.009583449635779754,0.0180256889183211,0.032937702515796405,0.0405645458745638,0.6364015883494453,0.9500000000006565,0.004692085421302074,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.9,r_0p9000,30,30,0.013201279597055603,0.0164477925538724,0.029153745970524607,0.038067104806842,0.6028156562501197,0.9500000000005913,0.00518740615576045,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.91,r_0p9100,30,30,0.011570645800122655,0.0135513930726225,0.021125250049761495,0.0494367780571936,0.6103483718644891,0.9500000000002203,0.004375650716802013,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.92,r_0p9200,30,30,0.012603398004552485,0.0152974755868693,0.025091084132552892,0.0380178419979984,0.6174840782204607,0.9500000000006179,0.005966068306460389,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.93,r_0p9300,30,30,0.007858095167187171,0.0092499331915351,0.021652533808234387,0.0263464537294835,0.6403375306559174,0.9500000000001732,0.00324281289155102,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.94,r_0p9400,30,30,0.011258781992929089,0.0225508682145435,0.02671140824756054,0.0326689257204381,0.6070187794690374,0.9500000000003116,0.005134389331524831,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.95,r_0p9500,30,30,0.009843237795325435,0.0134048421359828,0.026880816131420578,0.0299941390694077,0.5683049117966741,0.9500000000005215,0.0045186372982213155,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.96,r_0p9600,30,30,0.011510756032651833,0.0138689362492547,0.018956822544932528,0.0209207551133457,0.6178609568405882,0.9500000000002164,0.004332226041253923,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.97,r_0p9700,30,30,0.010930121849468235,0.0115644285758087,0.027491339547632533,0.0356777158231927,0.6139117831998052,0.9500000000003985,0.0051007728464546875,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.98,r_0p9800,30,30,0.01053444362208643,0.0219809011927315,0.03417152844857187,0.0463535842189568,0.6314431415632825,0.950000000000326,0.0056550291743154854,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.99,r_0p9900,30,30,0.008740811819100861,0.0105588300501836,0.02579603695127223,0.0368917385649293,0.6053334072591902,0.9500000000002051,0.004297068335095227,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,1.0,r_1p0000,30,30,0.010544669506265099,0.0123769715375341,0.022878699809620116,0.0266031437647237,0.607484102976812,0.9500000000001108,0.004165510723400209,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.01,r_0p0100,30,30,1.3068013368377182e-05,2.0164619748930576e-05,0.001633198808984104,0.0020082915189886,0.8111195966367921,0.9500000000016572,4.40824148949109e-06,0.004,pass
rule_004,random_label,random,4,0.985558573825462,0.02,r_0p0200,30,30,3.491940830284811e-05,3.791421120846265e-05,0.0038058661837306195,0.0054869028751201,0.5560732693997553,0.9500000000007043,1.343614062927853e-05,0.004,pass
rule_004,random_label,random,4,0.985558573825462,0.03,r_0p0300,30,30,7.962803371875568e-05,0.0001511096621516,0.012156503227873258,0.0153044609627488,0.5359250183866681,0.9500000000003507,3.425496737433561e-05,0.004,pass
rule_004,random_label,random,4,0.985558573825462,0.04,r_0p0400,30,30,0.00014860722935820496,0.0001751981196549,0.013074776428509958,0.0181227688616636,0.5538827294154696,0.9500000000005476,7.366049802603348e-05,0.004,pass
rule_004,random_label,random,4,0.985558573825462,0.05,r_0p0500,30,30,0.0008005738764520295,0.000907565416977,0.06308030744276626,0.0845397251711602,0.5767946377484472,0.9500000000004438,0.00027346665250636837,0.004,pass
rule_004,random_label,random,4,0.985558573825462,0.06,r_0p0600,30,30,0.000856106437675415,0.0011126903119394,0.05559711551205746,0.0595491763732967,0.5698655176387545,0.9500000000001498,0.00038905482963195683,0.004,pass
rule_004,random_label,random,4,0.985558573825462,0.07,r_0p0700,30,30,0.001606014953307804,0.0030822954086548,0.06332003028614405,0.0928478213155028,0.6078384479456375,0.9500000000001713,0.0006986167807137822,0.004,pass
rule_004,random_label,random,4,0.985558573825462,0.08,r_0p0800,30,30,0.0020326437932421644,0.0023158031218123,0.09112568375063733,0.0988725318120834,0.6257491401150831,0.950000000000268,0.0009260533268560311,0.004,pass
rule_004,random_label,random,4,0.985558573825462,0.09,r_0p0900,30,30,0.0034994183638122284,0.0040748620618333,0.09768415086491364,0.1741862154933246,0.6160306145750959,0.950000000000257,0.0016126217497203666,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.1,r_0p1000,30,30,0.004184862865624895,0.0062017214033416,0.10931796789391637,0.2201189004841793,0.5521006022839814,0.9500000000001884,0.0013754312565516197,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.11,r_0p1100,30,30,0.004468244469397888,0.0063839197186452,0.1449285404371542,0.1708343810420612,0.6129478364278576,0.950000000000123,0.002194995068497513,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.12,r_0p1200,30,30,0.006042985216467843,0.0070983657713675,0.14931407656944526,0.2016471636484365,0.6399064869141883,0.9500000000001912,0.0020790041532196993,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.13,r_0p1300,30,30,0.007339326638938574,0.0098953255956957,0.13638617972523912,0.1498069993673784,0.6148900421508581,0.9500000000001347,0.0030874682930679075,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.14,r_0p1400,30,30,0.007321361365111421,0.0134090965356726,0.18107152335219373,0.2558208877199077,0.5714145417105416,0.9500000000005685,0.002711541848126681,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.15,r_0p1500,30,30,0.00908937343440132,0.0091953393380727,0.17554538536078698,0.1978889106765023,0.6278059434851543,0.9500000000005787,0.0033932291647011128,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.16,r_0p1600,30,30,0.00766039253626379,0.0150400259096313,0.1375370811377452,0.1505539971032084,0.5640307186087785,0.9500000000002362,0.00440563090073522,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.17,r_0p1700,30,30,0.0089754587023036,0.0097158250130331,0.1435326923074797,0.1830562965354534,0.5558077201443865,0.950000000000206,0.003962562492426383,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.18,r_0p1800,30,30,0.01208558835231153,0.0175324984257394,0.1621064201038006,0.1930840907386294,0.603367046822182,0.9500000000006104,0.004909713522977736,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.19,r_0p1900,30,30,0.007903562038467038,0.0118336876105182,0.1319677611003409,0.2105550973262819,0.6507489725329271,0.950000000000213,0.003680027277526315,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.2,r_0p2000,30,30,0.013347348504608355,0.0185860374316348,0.16942227577510602,0.2146668219759681,0.6571735402213318,0.9500000000000932,0.004965923429717595,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.21,r_0p2100,30,30,0.013259171726046723,0.0141167092840128,0.2243068142295288,0.3220271796870938,0.6416223383788566,0.9500000000002772,0.006301475712092741,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.22,r_0p2200,30,30,0.012913066007369158,0.0140194097977653,0.1456079534206626,0.1647980414581263,0.6093465874983548,0.9500000000001658,0.005109562632445548,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.23,r_0p2300,30,30,0.019151296884939176,0.025261494154979,0.16408780268511466,0.239559791843909,0.589743215216158,0.9500000000000485,0.007138537888133967,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.24,r_0p2400,30,30,0.014926811413123055,0.0160847158305719,0.14783442591866686,0.214974082655154,0.6011806892701687,0.9500000000001239,0.0056355841088632135,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.25,r_0p2500,30,30,0.007990032410907136,0.0107081513439962,0.15034113605831054,0.1762883397468498,0.6208931704156778,0.9500000000004706,0.003992319532364684,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.26,r_0p2600,30,30,0.015311484981957257,0.0199395035147269,0.17138688983824796,0.2071278010154502,0.6002756727539829,0.950000000000155,0.00576744025396922,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.27,r_0p2700,30,30,0.01609510772912823,0.0179559640151132,0.18153823482543172,0.2121532030932791,0.6649355670051039,0.9500000000003558,0.006930585002972846,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.28,r_0p2800,30,30,0.011261426788490674,0.015371753534135,0.11715858332313328,0.188647774669964,0.5809646549069896,0.9500000000003163,0.0064263745008633025,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.29,r_0p2900,30,30,0.015979614627911767,0.0172777263767807,0.15313434603779755,0.1639501311433756,0.6674435427017478,0.9500000000002427,0.007272101204350728,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.3,r_0p3000,30,30,0.015741495226256366,0.019451116819801,0.08360735777723352,0.1369328905977314,0.6499349739056915,0.9500000000002888,0.0077201961193088375,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.31,r_0p3100,30,30,0.012593519262825956,0.0143274407079268,0.1344738506978418,0.1847701563188245,0.5754491964226919,0.9500000000000505,0.005978892192211796,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.32,r_0p3200,30,30,0.014891376899613418,0.0180825125753456,0.15142296416831627,0.2231713336635574,0.6006192974785539,0.9500000000009026,0.007335761259429531,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.33,r_0p3300,30,30,0.01739788795194307,0.0182937824677034,0.14419631133728247,0.157013309728351,0.6767478818118434,0.9500000000001889,0.007657291303738517,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.34,r_0p3400,30,30,0.017995070379196988,0.0227597605450055,0.1327434496486798,0.2240693636158816,0.6571262045736191,0.9500000000000772,0.006656527247780333,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.35,r_0p3500,30,30,0.015563957909733979,0.0180659406314613,0.12315202727045421,0.1530333599395835,0.6451676592424499,0.9500000000000941,0.007470379711858787,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.36,r_0p3600,30,30,0.015680166418057414,0.024395974334073,0.08573409386187548,0.1183910313306395,0.5783298487190812,0.9500000000002384,0.007063008911012693,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.37,r_0p3700,30,30,0.011420818605696601,0.0239158751111508,0.11345694861903995,0.1632004095904624,0.6387854698526185,0.9500000000002838,0.005283571847811376,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.38,r_0p3800,30,30,0.016506868558316297,0.0290843532138873,0.1061791546935876,0.1328618674862144,0.6203827220803425,0.9500000000000391,0.006964638489412557,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.39,r_0p3900,30,30,0.012326258844551139,0.016117788257299,0.08430515272690907,0.1092299801770338,0.6394871889750973,0.9500000000002526,0.005571605359446136,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.4,r_0p4000,30,30,0.011037160825859836,0.0137690651333356,0.08115498116403888,0.1011158641677273,0.6707266262944628,0.9500000000000375,0.004660878730614821,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.41,r_0p4100,30,30,0.017074269312175195,0.0187931483140346,0.07407386748476659,0.1048894427982687,0.6255082333234931,0.9500000000004489,0.006601308655616347,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.42,r_0p4200,30,30,0.016629019740657124,0.0196148178798487,0.0813376086224007,0.1453273011722716,0.6425768580266917,0.9500000000002515,0.00626334824173959,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.43,r_0p4300,30,30,0.010541251745020365,0.0120778797685998,0.07546008082056169,0.0982396034058917,0.6693830143630751,0.9500000000002723,0.004581579666490591,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.44,r_0p4400,30,30,0.013624800619286972,0.0149008523917691,0.08766210423707053,0.097515657545272,0.6490913939144366,0.950000000000319,0.005200924324342434,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.45,r_0p4500,30,30,0.013563268724814014,0.0149897476036169,0.05996418173724843,0.0950414406290485,0.6491376836380325,0.9500000000005078,0.004978695575320723,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.46,r_0p4600,30,30,0.012368266133113646,0.0136833426851543,0.06528414202314695,0.0773824057750579,0.6554988019224425,0.9500000000006176,0.005478303868832991,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.47,r_0p4700,30,30,0.012136214932284208,0.0193046060554662,0.0498132612476832,0.0579605733099569,0.6374315084165576,0.9500000000003535,0.004535260762327127,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.48,r_0p4800,30,30,0.01220486411689026,0.0163416636588411,0.06857271612300936,0.1205194901369962,0.6743443293687654,0.9500000000002548,0.004406955709789387,0.004,inspect
rule_004,random_label,random,4,0.985558573825462,0.49,r_0p4900,30,30,0.010818635455529585,0.0118238141814984,0.067799817775015,0.0831122302339271,0.6635418140800781,0.9500000000004319,0.004531232032205587,0.004,inspect
