beta,radius,ref_count,phi_full,phi_energy,phi_full_quenched,phi_energy_full_quenched,phi_stripped_proxy,phi_energy_stripped_proxy,phi_full_annealed,phi_energy_full_annealed,phi_stripped_annealed,reference_prior_correction_per_P,theta_ref_norm_sq_mean,area_term,derivative_ref_count,mean_dlogZ_inf_full_dr,sd_dlogZ_inf_full_dr,dphi_full_dr,dphi_energy_dr,dphi_entropic_dr,claim
0.26,1.35,100,0.2984605611322634,-0.001526112028310397,0.2984605611322634,-0.001526112028310397,0.29864446513883586,-0.001342208021737883,0.29850767484340696,-0.0014789983171667825,0.2986852859589694,-0.000183904006572514,2382.3016963406753,0.29998667316057376,100,-3.155574864876462,0.2618501213580825,0.7392097719369619,-0.001239911538261871,0.7404496834752238,pass
0.26,1.36,100,0.30582115203708693,-0.0015427285754128688,0.30582115203708693,-0.0015427285754128688,0.30600505604365946,-0.001358824568840355,0.3058701881877846,-0.0014936924247152131,0.3060475784135759,-0.000183904006572514,2382.3016963406753,0.3073638806124998,100,-3.149902823233144,0.2579123877341012,0.7337675176702886,-0.0012376828382055574,0.7350052005084942,pass
0.26,1.37,100,0.3131361655027685,-0.0015508766005892076,0.3131361655027685,-0.0015508766005892076,0.31332006950934105,-0.0013669725940166934,0.31318454957915615,-0.0015024925242015813,0.31336210624280014,-0.000183904006572514,2382.3016963406753,0.31468704210335774,100,-3.1614609566653225,0.2657802844271701,0.7283979747004627,-0.0012422243444657455,0.7296401990449285,pass
0.26,1.38,100,0.3203893318629308,-0.0015676119037584086,0.3203893318629308,-0.0015676119037584086,0.3205732358695033,-0.0013837078971858947,0.32043812743213723,-0.0015188163345519993,0.3206157213797858,-0.000183904006572514,2382.3016963406753,0.3219569437666892,100,-3.1705218312134105,0.2503597772448377,0.7231071666162483,-0.0012457846095141102,0.7243529512257624,pass
0.26,1.39,100,0.32759710303653716,-0.0015772516710365503,0.32759710303653716,-0.0015772516710365503,0.3277810070431097,-0.0013933476644640364,0.3276451848836549,-0.0015291698239188046,0.3278227177822432,-0.000183904006572514,2382.3016963406753,0.3291743547075737,100,-3.149451083946516,0.2528424919044554,0.7179042735772821,-0.0012375053375035425,0.7191417789147857,pass
0.26,1.4,100,0.3347498558847235,-0.0015901716061863787,0.3347498558847235,-0.0015901716061863787,0.334933759891296,-0.0014062675996138645,0.3347987918952133,-0.0015412355956965903,0.3349760648740511,-0.000183904006572514,2382.3016963406753,0.33634002749090985,100,-3.1759921293509836,0.2724194146332052,0.7127571178834995,-0.0012479340390377145,0.7140050519225372,pass
0.26,1.41,100,0.34185205340693625,-0.0016026452053841459,0.34185205340693625,-0.0016026452053841459,0.3420359574135088,-0.001418741198811632,0.34190079466635465,-0.0015539039459657544,0.34207822595173876,-0.000183904006572514,2382.3016963406753,0.3434546986123204,100,-3.168013618918877,0.23871063095705908,0.7076963872416571,-0.0012447990644082032,0.7089411863060653,pass
0.26,1.42,100,0.34890390632846535,-0.001615182623952228,0.34890390632846535,-0.001615182623952228,0.34908781033503783,-0.0014312786173797138,0.34895197618321605,-0.0015671127692015031,0.3491295984220644,-0.000183904006572514,2382.3016963406753,0.35051908895241757,100,-3.176180758053545,0.23742624441505886,0.7027006345841236,-0.001248008156406108,0.7039486427405297,pass
0.26,1.43,100,0.35590752414989946,-0.0016263800652281,0.35590752414989946,-0.0016263800652281,0.35609142815647193,-0.0014424760586555863,0.3559572978133781,-0.001576606401749447,0.3561349727747279,-0.000183904006572514,2382.3016963406753,0.35753390421512754,100,-3.177478777022517,0.2543442474592218,0.6977774067756214,-0.0012485181835059005,0.6990259249591273,pass
0.26,1.44,100,0.3628645348341406,-0.0016353005166024586,0.3628645348341406,-0.0016353005166024586,0.3630484388407131,-0.0014513965100299445,0.3629128668236929,-0.001586968527050125,0.3630900815159548,-0.000183904006572514,2382.3016963406753,0.36449983535074304,100,-3.1654167377757934,0.22804702334319274,0.6929277995791321,-0.0012437786788902921,0.6941715782580223,pass
