source,group,label,nmstv,ref_id,n_radii,positive_curvature_mass,negative_curvature_mass,min_second_derivative,min_second_derivative_radius,max_second_derivative,max_second_derivative_radius
flip,eta_0.25,flip eta=0.25,0.8975281794892439,29,100,0.8472685252703323,0.8582270590629609,-5.824475929448862,0.07,6.749474488887294,0.32
advanced,random_label,rule: random label,0.9855585738254612,0,100,1.0515152586673497,1.053366909524124,-10.434777135575914,0.16,10.081874987068758,0.18
advanced,random_label,rule: random label,0.9855585738254612,1,100,0.7495664558712891,0.7303267129219936,-7.141721817193869,0.05,6.087057129045752,0.26
advanced,random_label,rule: random label,0.9855585738254612,2,100,0.8677093883946106,0.8240314856753929,-7.720042711956864,0.04,7.000582656183557,0.2
advanced,random_label,rule: random label,0.9855585738254612,3,100,0.9257635575498196,0.9043232626411482,-7.69424125469159,0.08,7.351913264684978,0.23
advanced,random_label,rule: random label,0.9855585738254612,4,100,0.8745384185648619,0.8574048053820985,-7.389075555329697,0.12,7.587248988344125,0.24
advanced,random_label,rule: random label,0.9855585738254612,5,100,0.9347756336225382,0.8843053983594202,-8.688325742994335,0.04,10.08222449130519,0.19
advanced,random_label,rule: random label,0.9855585738254612,6,100,0.9366951617524161,0.9139458853055585,-6.952256011624223,0.04,9.040824203776296,0.21
advanced,random_label,rule: random label,0.9855585738254612,7,100,0.9223849769090515,0.921822617453926,-6.771341776926514,0.06,8.508820501169673,0.27
advanced,random_label,rule: random label,0.9855585738254612,8,100,0.9214235726268842,0.9093297404261044,-7.266248322422863,0.04,7.7119921117966825,0.23
advanced,random_label,rule: random label,0.9855585738254612,9,100,0.9689828622991458,0.9413319415257754,-7.0008429764006275,0.04,6.756218349195166,0.31
advanced,random_label,rule: random label,0.9855585738254612,10,100,1.0732714839714195,1.0493478078412488,-9.73950193197087,0.04,12.9931645040495,0.2
advanced,random_label,rule: random label,0.9855585738254612,11,100,0.9624606283760273,0.9425617906108043,-8.73858816399786,0.04,8.772897264283053,0.19
advanced,random_label,rule: random label,0.9855585738254612,12,100,0.9426514896462665,0.9406231138075707,-8.55925406450239,0.12,7.844579851334533,0.28
advanced,random_label,rule: random label,0.9855585738254612,13,100,0.9573335491214934,0.9475889442167788,-8.751415547685298,0.07,7.4065018424368745,0.22
advanced,random_label,rule: random label,0.9855585738254612,14,100,0.9337061033913449,0.9171957791001086,-7.914811676952098,0.13,6.927919813281017,0.33
advanced,random_label,rule: random label,0.9855585738254612,15,100,1.0556574567854058,1.0516053739297762,-10.065198096857813,0.06,7.591426722479717,0.17
advanced,random_label,rule: random label,0.9855585738254612,16,100,0.8327826185859376,0.797475217292033,-7.989238925397345,0.06,6.469124035287951,0.28
advanced,random_label,rule: random label,0.9855585738254612,17,100,0.938946362140904,0.9213687298948793,-6.7988264321419045,0.08,7.937751707085103,0.35
advanced,random_label,rule: random label,0.9855585738254612,18,100,0.8529249329061568,0.8231636492272137,-6.767440854945946,0.05,7.011464666869031,0.22
advanced,random_label,rule: random label,0.9855585738254612,19,100,1.029450149104689,1.0171711450966856,-7.711647814984357,0.08,8.167940819944624,0.31
advanced,random_label,rule: random label,0.9855585738254612,20,100,0.8752785351313216,0.8665983264915754,-6.748722678954148,0.04,7.551142900533058,0.26
advanced,random_label,rule: random label,0.9855585738254612,21,100,0.9714192538521789,0.9501754734569657,-7.816189946176994,0.06,7.119009684670477,0.26
advanced,random_label,rule: random label,0.9855585738254612,22,100,0.9401069143106827,0.9351869496746403,-8.324539549169431,0.06,10.36400309985983,0.26
advanced,random_label,rule: random label,0.9855585738254612,23,100,0.9880772928345743,0.9778085755070525,-8.262803475153458,0.04,11.703575844360458,0.23
advanced,random_label,rule: random label,0.9855585738254612,24,100,0.9854733705416986,0.9591489895403666,-8.41931592911084,0.09,11.115690524159454,0.34
advanced,random_label,rule: random label,0.9855585738254612,25,100,1.1476546484811694,1.1207957489548166,-10.084302222011146,0.04,14.790055112533535,0.28
advanced,random_label,rule: random label,0.9855585738254612,26,100,0.9053733272451896,0.8789699740920998,-7.288382346025926,0.03,8.134763781696016,0.21
advanced,random_label,rule: random label,0.9855585738254612,27,100,0.8358536077704365,0.8253002693481752,-7.161712906796432,0.05,8.309393544158272,0.28
advanced,random_label,rule: random label,0.9855585738254612,28,100,0.8637956317869094,0.8371638371418451,-7.527992195632699,0.1,7.08913487623947,0.23
advanced,random_label,rule: random label,0.9855585738254612,29,100,0.8855799329305832,0.8782914317808093,-7.2802660276876985,0.05,6.5881542659854215,0.31
