N,M,dataset_id,ref_id,lambda_ref,reference_method,burn,thin,ref_norm,ref_norm_sq,min_margin,mean_margin,ce_ref,err_ref
320,32,6,3,1.0,weight_space_hit_and_run,5000,200,18.48630261775356,341.7433844751621,0.008244105740117995,0.8646818995929318,12.45938824981111,0.0
320,32,6,4,1.0,weight_space_hit_and_run,5000,200,18.36824431383331,337.3923991726697,0.04912178945276398,0.8093419985153247,13.09192282065679,0.0
320,32,6,5,1.0,weight_space_hit_and_run,5000,200,18.239482261080834,332.67871315228246,0.02347780372970344,0.7411214101179859,13.495546446146278,0.0
320,32,6,6,1.0,weight_space_hit_and_run,5000,200,18.455224301366364,340.5953040137436,0.017253747051051076,0.7283039137690208,13.81977005394905,0.0
320,32,6,7,1.0,weight_space_hit_and_run,5000,200,18.66988778975296,348.56471008196667,0.04548455865019422,0.8562373475530676,12.586595375156126,0.0
320,32,6,8,1.0,weight_space_hit_and_run,5000,200,17.77178880699477,315.83647740042466,0.08930238510260806,0.7739304317728782,13.099590937939706,0.0
320,32,6,9,1.0,weight_space_hit_and_run,5000,200,18.661011817611314,348.2333620570291,0.026410743749158406,0.6082762597614655,15.010106605391563,0.0
320,32,7,0,1.0,weight_space_hit_and_run,5000,200,16.55139513640028,273.9486809612549,0.024844562257619253,0.7440967463482271,13.40082042235912,0.0
320,32,7,1,1.0,weight_space_hit_and_run,5000,200,16.576757802879726,274.78889925533383,0.01674315068602025,0.8196133435966435,12.667865720173161,0.0
320,32,7,2,1.0,weight_space_hit_and_run,5000,200,16.803323641046465,282.351685385751,0.022459738917678485,0.9026483547652783,12.455113551950612,0.0
320,32,7,3,1.0,weight_space_hit_and_run,5000,200,16.450465477595333,270.61781442955584,0.008837179543695829,0.8413977693506997,12.509620914216754,0.0
320,32,7,4,1.0,weight_space_hit_and_run,5000,200,17.488883918859095,305.8610607273282,0.08153761074748093,0.9448099756117112,11.915048316418746,0.0
320,32,7,5,1.0,weight_space_hit_and_run,5000,200,17.37463136204701,301.8778149670275,0.009750950800597805,0.7837200900787797,13.30029651269619,0.0
320,32,7,6,1.0,weight_space_hit_and_run,5000,200,17.92902914792118,321.4500861870073,0.029950213113800132,0.8464033731463761,12.772414176479066,0.0
320,32,7,7,1.0,weight_space_hit_and_run,5000,200,17.635573076511772,311.01343773698693,0.018604911033542133,0.7890260027349859,13.341396082574184,0.0
320,32,7,8,1.0,weight_space_hit_and_run,5000,200,18.24209262979665,332.77394351408134,0.010235124862621977,0.7802178722522539,13.433514926826666,0.0
320,32,7,9,1.0,weight_space_hit_and_run,5000,200,18.6721069925129,348.6475795398492,0.030247621254616733,0.8270743425260889,12.867605871339588,0.0
320,32,8,0,1.0,weight_space_hit_and_run,5000,200,17.721770484042686,314.0611490890865,0.020461048352812795,0.7211084237570438,13.693734360799814,0.0
320,32,8,1,1.0,weight_space_hit_and_run,5000,200,18.65544342375151,348.0255693367935,0.05371789093345305,0.75778201041145,13.412094574577736,0.0
320,32,8,2,1.0,weight_space_hit_and_run,5000,200,19.241227301771016,370.2248280784183,0.004269843725059019,0.8284597916775129,12.828225724701944,0.0
320,32,8,3,1.0,weight_space_hit_and_run,5000,200,18.752247236339418,351.64677641279934,0.014034147070392583,0.7909293061161102,13.275119168790727,0.0
320,32,8,4,1.0,weight_space_hit_and_run,5000,200,18.906245263450455,357.4461099617427,0.01246815002989883,0.6433214051561653,14.417633090590735,0.0
320,32,8,5,1.0,weight_space_hit_and_run,5000,200,18.805964387019728,353.6642965258543,0.19033746933927492,0.9153256758194052,11.617683561677463,0.0
320,32,8,6,1.0,weight_space_hit_and_run,5000,200,18.27574915478135,334.00300716849125,0.001200735815285783,0.9036342185504601,12.08857568584447,0.0
320,32,8,7,1.0,weight_space_hit_and_run,5000,200,17.895606524720282,320.25273288761116,0.027384617607808137,0.8285308615394384,12.672872417521283,0.0
320,32,8,8,1.0,weight_space_hit_and_run,5000,200,17.77994663712733,316.1265024190955,0.005572358743351784,0.8584865101641087,12.594258007243079,0.0
320,32,8,9,1.0,weight_space_hit_and_run,5000,200,17.723632200050844,314.1271383626791,0.03120367969060097,0.7731439126225905,12.891126386212171,0.0
320,32,9,0,1.0,weight_space_hit_and_run,5000,200,18.027041255705267,324.9742164348997,0.0639142009630894,0.8684783165183743,11.991515122361978,0.0
320,32,9,1,1.0,weight_space_hit_and_run,5000,200,17.97626295952163,323.1460299898693,0.1100748761599509,0.8908472410484254,11.934492228402139,0.0
320,32,9,2,1.0,weight_space_hit_and_run,5000,200,17.85766276707247,318.8961195024864,0.027154943383781417,0.7763459074568342,13.213578483093034,0.0
320,32,9,3,1.0,weight_space_hit_and_run,5000,200,17.875250256037678,319.52457171597507,0.14333308938578515,0.8626497288204573,12.205471740022404,0.0
320,32,9,4,1.0,weight_space_hit_and_run,5000,200,17.643092666304522,311.27871883180836,0.03946892439020971,0.7869349831066432,12.903965778753912,0.0
320,32,9,5,1.0,weight_space_hit_and_run,5000,200,17.798583883942,316.7895882737199,0.029238106612191554,0.6749064462417944,14.133571940114578,0.0
320,32,9,6,1.0,weight_space_hit_and_run,5000,200,17.460761743762124,304.8782006724269,0.026867798382817578,0.7700386744492078,13.248419722231109,0.0
320,32,9,7,1.0,weight_space_hit_and_run,5000,200,17.640681717584055,311.19365146110437,0.00708821022052819,0.7254815336265059,13.868678148932098,0.0
320,32,9,8,1.0,weight_space_hit_and_run,5000,200,17.588549905159052,309.3570877662705,0.029766222007826165,0.585228221610981,15.0969606108874,0.0
320,32,9,9,1.0,weight_space_hit_and_run,5000,200,17.653599106361938,311.649561408143,0.002536411629535261,0.6386084293112861,14.613492388746494,0.0
