rule,radius,ref_count,phi_energy,phi_energy_sd,phi_energy_sem,phi_energy_q25,phi_energy_q50,phi_energy_q75,d_phi_energy_dd_mean,d_phi_energy_dd_sd,d2_phi_energy_dd2_mean,d2_phi_energy_dd2_sd,d_phi_energy_mean_curve_dd,d2_phi_energy_mean_curve_dd2
random_label,1.1,90,-0.1618899845445773,0.0022768627526945,0.0002400024072705,-0.1629891568725864,-0.1616045259678325,-0.1605457263552064,-0.0095909950658936,0.0146037707955845,-0.0005706737637591,0.1276413834266385,-0.0095909950658935,-0.0005706737637589
random_label,1.2,90,-0.1627060028871425,0.0019724025854479,0.0002079094877606,-0.1640032434889608,-0.1626931151174828,-0.161497210165507,-0.009420125813683,0.0149764624126556,-0.009138741558835,0.120181221403864,-0.009420125813683,-0.009138741558835
random_label,1.3,90,-0.1637740097073139,0.0021656596880757,0.0002282805750376,-0.1654824663657203,-0.1636056613385586,-0.1625303429396836,-0.0114187433776606,0.0141535442996238,-0.018567043682342,0.1355538047009161,-0.0114187433776605,-0.0185670436823426
random_label,1.4,90,-0.1649897515626746,0.0021341118223679,0.0002249551380058,-0.1664882549955947,-0.165086929446066,-0.1634432284290961,-0.0131335345501514,0.0150657677048656,0.0097316471901476,0.1318661734118905,-0.0131335345501515,0.0097316471901475
random_label,1.5,90,-0.1664007166173442,0.0022223136772199,0.0002342524298453,-0.1679271624395796,-0.1662684964233341,-0.1648041550639472,-0.009472413939631,0.016167449232589,0.0165340529034085,0.1182289688518598,-0.009472413939631,0.0165340529034091
random_label,1.6,90,-0.1668842343506008,0.0025006741591899,0.0002635942009655,-0.1686190225697377,-0.1669539525543736,-0.1651140591900745,-0.0098267239694697,0.0128621961897053,-0.0189432467376193,0.145086204863146,-0.0098267239694697,-0.0189432467376194
random_label,1.7,90,-0.1683660614112381,0.0022423239039351,0.0002363616929425,-0.1700512430796161,-0.1682927021240666,-0.1667919585306058,-0.0132610632871549,0.0158063000784006,-0.00116789669927,0.1315147092493239,-0.0132610632871549,-0.0011678966992701
random_label,1.8,90,-0.1695364470080318,0.0018665822604824,0.0001967550461063,-0.1707426617554016,-0.1699088519609303,-0.168332630292023,-0.0100603033093237,0.0178184785328577,0.0183051235449946,0.1328032246454611,-0.0100603033093237,0.0183051235449948
random_label,1.9,90,-0.1703781220731028,0.0023784645154579,0.0002507121734245,-0.1720592093943773,-0.1699392791476088,-0.1688114436893841,-0.009600038578156,0.0154930796210724,-0.0194047615384895,0.1599421539487718,-0.0096000385781559,-0.0194047615384895
random_label,2.0,90,-0.171456454723663,0.0023969258381429,0.0002526581677013,-0.1731266817482418,-0.1717856205945013,-0.1704484037849707,-0.0139412556170216,0.0182079012385721,-0.0176418096444649,0.136774004291605,-0.0139412556170216,-0.0176418096444658
