rule_id,rule_name,rule_label,rule_order,nmstv_mean,radius,n_refs,dphi_dr_mean,dphi_dr_sem,dphi_dr_smooth_mean,dphi_dr_smooth_sem,positive_curvature_mean,derivative_source
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.31,30,-0.10725628212536241,0.0010588007096275292,-0.10725628212536241,0.0010588007096275292,0.24841469209127648,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.32,30,-0.10849576621747424,0.0012323711785721413,-0.10849576621747424,0.0012323711785721413,0.30717515996490324,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.33,30,-0.1044238821331512,0.0017616927791339987,-0.1044238821331512,0.0017616927791339987,0.3941361564219198,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.34,30,-0.10302315879616247,0.0014642717740478552,-0.10302315879616247,0.0014642717740478552,0.3291313655127534,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.35,30,-0.10143771432336596,0.001643397098433474,-0.10143771432336596,0.001643397098433474,0.24301609254151949,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.36,30,-0.10165981621099228,0.0013866542403634845,-0.10165981621099228,0.0013866542403634845,0.3869302274826315,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.37,30,-0.09617827417350513,0.0013852385904573618,-0.09617827417350513,0.0013852385904573618,0.41331402992769956,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.38,30,-0.09487186738882163,0.0015803760752629552,-0.09487186738882163,0.0015803760752629552,0.3014963252640611,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.39,30,-0.09152439601499276,0.0014597796457849791,-0.09152439601499276,0.0014597796457849791,0.38180445713597233,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.4,30,-0.08952948364486205,0.0016778551510984406,-0.08952948364486205,0.0016778551510984406,0.2864628125860493,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.41,30,-0.08862632644096585,0.0013056176175211605,-0.08862632644096585,0.0013056176175211605,0.29438022421883153,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.42,30,-0.08670000146373685,0.0014707633851642078,-0.08670000146373685,0.0014707633851642078,0.29333772809538095,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.43,30,-0.0853692061770945,0.0014877069389405981,-0.0853692061770945,0.0014877069389405981,0.26661709538388295,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.44,30,-0.08441474900517344,0.001529578519416828,-0.08441474900517344,0.001529578519416828,0.32930747839098884,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.45,30,-0.08070769932855501,0.0015401580807219775,-0.08070769932855501,0.0015401580807219775,0.41517547527746507,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.46,30,-0.07668497006152589,0.0012997362254151032,-0.07668497006152589,0.0012997362254151032,0.3352978586614235,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.47,30,-0.07757173884558877,0.0013951157218541714,-0.07757173884558877,0.0013951157218541714,0.20614176802715878,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.48,30,-0.0772512852030126,0.0014764904930310637,-0.0772512852030126,0.0014764904930310637,0.30561884629052233,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.49,30,-0.07381950665571614,0.001426944932762529,-0.07381950665571614,0.001426944932762529,0.4004713522637528,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.5,30,-0.07165527506331268,0.0014364534864068088,-0.07165527506331268,0.0014364534864068088,0.2648182169831136,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.51,30,-0.07016518978995784,0.0012931827287071512,-0.07016518978995784,0.0012931827287071512,0.18420481658799773,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.52,30,-0.07283827478373643,0.0013614447082989371,-0.07283827478373643,0.0013614447082989371,0.15044302566740736,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.53,30,-0.07087601877846082,0.0013900508737885243,-0.07087601877846082,0.0013900508737885243,0.3362513828837413,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.54,30,-0.06730373680244482,0.0013645668344664274,-0.06730373680244482,0.0013645668344664274,0.30579510192645476,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.55,30,-0.06710099074904777,0.001352572954963743,-0.06710099074904777,0.001352572954963743,0.2540247118042886,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.56,30,-0.06580057662797882,0.001278673295138792,-0.06580057662797882,0.001278673295138792,0.1719503969905058,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.57,30,-0.06780892947416599,0.0016293788980557811,-0.06780892947416599,0.0016293788980557811,0.23767399735075798,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.58,30,-0.06407094722883355,0.0011638471833439591,-0.06407094722883355,0.0011638471833439591,0.3065391326476107,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.59,30,-0.0630527737343997,0.0011833763660739796,-0.0630527737343997,0.0011833763660739796,0.2596048446248556,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.6,30,-0.06210712200024176,0.0010164945429923635,-0.06210712200024176,0.0010164945429923635,0.2874878006688965,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.61,30,-0.06014596810108289,0.0014327926498387273,-0.06014596810108289,0.0014327926498387273,0.190689865567952,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.62,30,-0.06098297293543611,0.0011121169069939836,-0.06098297293543611,0.0011121169069939836,0.16740790215584517,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.63,30,-0.06077142694415757,0.0014560639166560257,-0.06077142694415757,0.0014560639166560257,0.2303269075921803,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.64,30,-0.05968786504954945,0.0014329881935130028,-0.05968786504954945,0.0014329881935130028,0.2968286244418204,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.65,30,-0.05846904664352167,0.0016870921167941302,-0.05846904664352167,0.0016870921167941302,0.30487035574222277,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.66,30,-0.05617682115889656,0.0012977200448307513,-0.05617682115889656,0.0012977200448307513,0.24434876099374878,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.67,30,-0.057048634516411206,0.0009777734088390437,-0.057048634516411206,0.0009777734088390437,0.19655128159570331,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.68,30,-0.0561274607772687,0.0012477265392824939,-0.0561274607772687,0.0012477265392824939,0.1752935769447429,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.69,30,-0.05677624218243124,0.001204034100183556,-0.05677624218243124,0.001204034100183556,0.18345942608859597,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.7,30,-0.055318998053049566,0.0012566826610902265,-0.055318998053049566,0.0012566826610902265,0.1985768359112275,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.71,30,-0.05538734631002066,0.001094528085363485,-0.05538734631002066,0.001094528085363485,0.30128501967200827,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.72,30,-0.052111189904906846,0.0010601748154067557,-0.052111189904906846,0.0010601748154067557,0.3058396545213074,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.73,30,-0.05096124860828878,0.0010687861134356337,-0.05096124860828878,0.0010687861134356337,0.23340837291983998,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.74,30,-0.04997504952885951,0.001208626619286853,-0.04997504952885951,0.001208626619286853,0.15912311768426338,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.75,30,-0.0519392430489933,0.0012596569784791422,-0.0519392430489933,0.0012596569784791422,0.17252742575320296,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.76,30,-0.05038824561970811,0.0012177356541223264,-0.05038824561970811,0.0012177356541223264,0.2793132462212672,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.77,30,-0.05036677462028761,0.0013779072270138615,-0.05036677462028761,0.0013779072270138615,0.25978509261636895,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.78,30,-0.04929753057060457,0.0012688234596128743,-0.04929753057060457,0.0012688234596128743,0.24008257380568826,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.79,30,-0.048710803076613025,0.0014497429768553318,-0.048710803076613025,0.0014497429768553318,0.19866597003511946,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.8,30,-0.04971749760208209,0.001385067805063585,-0.04971749760208209,0.001385067805063585,0.16897405936908083,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.81,30,-0.04990410927866399,0.0014683869946241384,-0.04990410927866399,0.0014683869946241384,0.2869393872116116,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.82,30,-0.04670628221769663,0.0012517617758943799,-0.04670628221769663,0.0012517617758943799,0.2948776095020207,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.83,30,-0.047220113092675174,0.0013036844620622557,-0.047220113092675174,0.0013036844620622557,0.20709861201523605,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.84,30,-0.04616245592193222,0.0011463693818734102,-0.04616245592193222,0.0011463693818734102,0.18990071082425797,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.85,30,-0.04637355602493039,0.0012356767347838813,-0.04637355602493039,0.0012356767347838813,0.1543465414644333,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.86,30,-0.04683377858673964,0.0010933634095827496,-0.04683377858673964,0.0010933634095827496,0.2133601491043615,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.87,30,-0.04566415948700384,0.0011421048222506902,-0.04566415948700384,0.0011421048222506902,0.2442719637715785,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.88,30,-0.045006772951360706,0.001244154476017648,-0.045006772951360706,0.001244154476017648,0.26511092701896494,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.89,30,-0.04296286219681453,0.0011279107001635415,-0.04296286219681453,0.0011279107001635415,0.2377186035462258,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.9,30,-0.04531927713488336,0.001387098814629557,-0.04531927713488336,0.001387098814629557,0.1378335237444142,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.91,30,-0.04537390976565269,0.0012569822700735371,-0.04537390976565269,0.0012569822700735371,0.2885222361981081,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.92,30,-0.04179956840943245,0.0012384059357866946,-0.04179956840943245,0.0012384059357866946,0.21247767481294752,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.93,30,-0.042753865348138756,0.0009223154325406672,-0.042753865348138756,0.0009223154325406672,0.19311372978509572,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.94,30,-0.041496198425703214,0.0010009972692533215,-0.041496198425703214,0.0010009972692533215,0.13342002343683115,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.95,30,-0.04276032847198255,0.0009521092220722781,-0.04276032847198255,0.0009521092220722781,0.19544147427470282,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.96,30,-0.039968171125410935,0.001101056287847264,-0.039968171125410935,0.001101056287847264,0.17650852604345477,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.97,30,-0.041074799923519624,0.001153742602880865,-0.041074799923519624,0.001153742602880865,0.09690640899889758,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.98,30,-0.04211150266634882,0.0010088803099376428,-0.04211150266634882,0.0010088803099376428,0.16557797256749035,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.99,30,-0.04048864390511989,0.0008739301918817583,-0.04048864390511989,0.0008739301918817583,0.23751772672130564,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,1.0,30,-0.03940994107642575,0.0010372390076394769,-0.03940994107642575,0.0010372390076394769,0.3893043603792173,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.01,30,-0.012088794388803024,0.0009491353536832028,-0.012088794388803024,0.0009491353536832028,0.0,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.02,30,-0.026368459485304738,0.0019101572923750337,-0.026368459485304738,0.0019101572923750337,0.0,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.03,30,-0.04355950519906789,0.0027395474717015708,-0.04355950519906789,0.0027395474717015708,0.0,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.04,30,-0.06274148614419633,0.0034534314716360226,-0.06274148614419633,0.0034534314716360226,0.0,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.05,30,-0.08207156481754756,0.0037542305550780156,-0.08207156481754756,0.0037542305550780156,0.0,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.06,30,-0.1000177362797974,0.00400674568359327,-0.1000177362797974,0.00400674568359327,0.0,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.07,30,-0.11493602591288718,0.004143173954560425,-0.11493602591288718,0.004143173954560425,0.0,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.08,30,-0.12970475955027974,0.004336352694755517,-0.12970475955027974,0.004336352694755517,0.0,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.09,30,-0.14488061208388417,0.00431535834859441,-0.14488061208388417,0.00431535834859441,0.0,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.1,30,-0.1538521803744476,0.004073882403603874,-0.1538521803744476,0.004073882403603874,0.005050779793336879,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.11,30,-0.16276118726978883,0.0038781345260083854,-0.16276118726978883,0.0038781345260083854,0.05698099352517871,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.12,30,-0.16799159675118278,0.003495158787530578,-0.16799159675118278,0.003495158787530578,0.08343503743633116,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.13,30,-0.17083905054374565,0.003432937216671358,-0.17083905054374565,0.003432937216671358,0.033275092866321465,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.14,30,-0.17897778924247768,0.0030849968301957104,-0.17897778924247768,0.0030849968301957104,0.08697629842143648,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.15,30,-0.18129232947559573,0.0028140294302583754,-0.18129232947559573,0.0028140294302583754,0.12046354557534743,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.16,30,-0.18382239022093455,0.0031256860346531787,-0.18382239022093455,0.0031256860346531787,0.3837013699075609,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.17,30,-0.17959219528821754,0.002507738373031568,-0.17959219528821754,0.002507738373031568,0.5046590503177485,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.18,30,-0.17860238702166903,0.002512351246155679,-0.17860238702166903,0.002512351246155679,0.3879151449967274,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.19,30,-0.1745398733211844,0.0018939837662794745,-0.1745398733211844,0.0018939837662794745,0.4287423148122636,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.2,30,-0.1731753552509985,0.0019323285177346241,-0.1731753552509985,0.0019323285177346241,0.374431242069689,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.21,30,-0.17111308812678852,0.0023858318272669226,-0.17111308812678852,0.0023858318272669226,0.6411858027274718,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.22,30,-0.1626852841667044,0.00218966484866854,-0.1626852841667044,0.00218966484866854,0.5317369413717946,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.23,30,-0.1634302814493008,0.0014635739756548218,-0.1634302814493008,0.0014635739756548218,0.36259745715937214,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.24,30,-0.15951164427211292,0.0019329382310621097,-0.15951164427211292,0.0019329382310621097,0.442434417893371,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.25,30,-0.15705240370026666,0.002026203259557605,-0.15705240370026666,0.002026203259557605,0.4129352808159654,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.26,30,-0.15417913938587238,0.0017395167771458865,-0.15417913938587238,0.0017395167771458865,0.4907632611488168,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.27,30,-0.15018718017654392,0.0017242898528266404,-0.15018718017654392,0.0017242898528266404,0.36568626310111646,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.28,30,-0.14805041424651844,0.00176986003059357,-0.14805041424651844,0.00176986003059357,0.5668070085225028,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.29,30,-0.14120931553645918,0.001813229960538611,-0.14120931553645918,0.001813229960538611,0.41643333673087846,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.3,30,-0.1410539426580208,0.0017090589074982617,-0.1410539426580208,0.0017090589074982617,0.41836313879352877,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.31,30,-0.13564502836176776,0.0020602419039259527,-0.13564502836176776,0.0020602419039259527,0.3602606273912084,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.32,30,-0.13592622977048807,0.0016354930363466972,-0.13592622977048807,0.0016354930363466972,0.3958942275310233,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.33,30,-0.13188113528826417,0.0019277399922772204,-0.13188113528826417,0.0019277399922772204,0.35846206390048635,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.34,30,-0.1309240467624546,0.001160802473877927,-0.1309240467624546,0.001160802473877927,0.571080236397813,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.35,30,-0.12350176891031098,0.0022487047820280437,-0.12350176891031098,0.0022487047820280437,0.38287004849690914,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.36,30,-0.12557277546112613,0.0017053185302644785,-0.12557277546112613,0.0017053185302644785,0.29064092799451197,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.37,30,-0.12278371980969044,0.0017745252141687553,-0.12278371980969044,0.0017745252141687553,0.4920982727008612,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.38,30,-0.11821371418691147,0.0018112708333748418,-0.11821371418691147,0.0018112708333748418,0.47754399113481666,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.39,30,-0.11496709978915794,0.0018558007593143704,-0.11496709978915794,0.0018558007593143704,0.3252276114127273,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.4,30,-0.11566826115345526,0.0016495468229210206,-0.11566826115345526,0.0016495468229210206,0.24084303075510802,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.41,30,-0.11401610799540379,0.0017010552422287363,-0.11401610799540379,0.0017010552422287363,0.3858838814111947,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.42,30,-0.10969366905326264,0.0013360069114870636,-0.10969366905326264,0.0013360069114870636,0.439208365552593,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.43,30,-0.10872916322899363,0.0020227913831237965,-0.10872916322899363,0.0020227913831237965,0.343755379011373,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.44,30,-0.10782881829646886,0.0016500034055475744,-0.10782881829646886,0.0016500034055475744,0.36297491445821384,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.45,30,-0.10515608665945364,0.0015978329460155784,-0.10515608665945364,0.0015978329460155784,0.39661871597933995,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.46,30,-0.10334536347477198,0.0016881150125507684,-0.10334536347477198,0.0016881150125507684,0.49936528500443667,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.47,30,-0.09735471542698093,0.0016314202548808813,-0.09735471542698093,0.0016314202548808813,0.40524302213670094,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.48,30,-0.0983939838982729,0.0015268999737052663,-0.0983939838982729,0.0015268999737052663,0.26008011892853866,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.49,30,-0.09793372521101176,0.001465816131930185,-0.09793372521101176,0.001465816131930185,0.44683149134865746,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.5,30,-0.09141612382452527,0.0015453865247052497,-0.09141612382452527,0.0015453865247052497,0.3282256226118549,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.51,30,-0.0935489561015998,0.0012964250205472778,-0.0935489561015998,0.0012964250205472778,0.21325870466195568,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.52,30,-0.09213191230181376,0.001278623921945993,-0.09213191230181376,0.001278623921945993,0.16924395126794736,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.53,30,-0.09223211087067656,0.0012727027886525815,-0.09223211087067656,0.0012727027886525815,0.29568915865603435,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.54,30,-0.08800321399459997,0.0013418556981000837,-0.08800321399459997,0.0013418556981000837,0.3041994927108983,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.55,30,-0.08930252484709761,0.0017781610945306406,-0.08930252484709761,0.0017781610945306406,0.1891213619556928,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.56,30,-0.08648419273254598,0.0013751841001003557,-0.08648419273254598,0.0013751841001003557,0.37176304075410543,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.57,30,-0.0858605044857609,0.001426423539287602,-0.0858605044857609,0.001426423539287602,0.23074701488859314,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.58,30,-0.08439441190396633,0.0013030177639585894,-0.08439441190396633,0.0013030177639585894,0.27549601524942086,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.59,30,-0.0833807124206778,0.0013822821716775082,-0.0833807124206778,0.0013822821716775082,0.2945263915977821,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.6,30,-0.08174282808934621,0.0014181338744545422,-0.08174282808934621,0.0014181338744545422,0.34995643549353556,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.61,30,-0.07822593286975962,0.0012589325280923727,-0.07822593286975962,0.0012589325280923727,0.30049154388553706,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.62,30,-0.07885545760082126,0.0012645143703840596,-0.07885545760082126,0.0012645143703840596,0.22739945232920125,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.63,30,-0.07772772708031966,0.0014948484082334876,-0.07772772708031966,0.0014948484082334876,0.2604435083715196,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.64,30,-0.07652741158910904,0.0018429125099745775,-0.07652741158910904,0.0018429125099745775,0.28647917216337493,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.65,30,-0.07574131032071886,0.001919718828452071,-0.07574131032071886,0.001919718828452071,0.3389665598334072,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.66,30,-0.07341006064006024,0.001129538203129351,-0.07341006064006024,0.001129538203129351,0.28986321968686257,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.67,30,-0.07446815225494278,0.0017111084454871184,-0.07446815225494278,0.0017111084454871184,0.2205391110555416,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.68,30,-0.07220217511477502,0.0013380768152579119,-0.07220217511477502,0.0013380768152579119,0.3973884500895276,sampling_time_direct_radial_score_derivative
