beta,radius,finite_ref_count,mean_logZ_inf,mean_logZ_inf_full,sd_logZ_inf,sd_logZ_inf_full,mean_logZ_inf_per_P,mean_logZ_inf_full_per_P,mean_reference_prior_log_weight,mean_theta_ref_norm_sq,aggregate_ref_level_ess,q05_ess_fraction,max_split_logZ_per_P_diff,bootstrap_sd_phi,mean_weighted_error,mean_weighted_accuracy,mean_weighted_ce_l2_ratio,min_smc_cess_fraction,max_smc_step_count,mean_smc_step_count,mean_smc_mh_acceptance,claim
0.14,1.7,100,-9.650293708156429,-11.521396248478219,1.8483581198325199,2.087228005936699,-0.003791863932477968,-0.0045270712174767065,-1.871102540321789,9523.911930237908,95050.0650192603,0.8082346759054133,0.00032392104242527945,7.663839638674035e-05,0.4401911909270889,0.5598088090729111,2.033080143526328,0.7500000000003052,6.0,3.72,0.8551771397005773,pass
0.14,1.8,100,-10.019846770447277,-11.890949310769066,1.8911624531801858,2.1310842436177735,-0.003937071422572604,-0.004672278707571343,-1.871102540321789,9523.911930237908,95230.65050773944,0.7863425780577528,0.0002486215462873531,7.568718603961947e-05,0.4421475923780919,0.5578524076219081,1.9641392987512694,0.750000000000559,5.0,3.83,0.846512726314484,pass
0.14,1.9,100,-10.401660104497733,-12.27276264481952,1.8788490074431765,2.118924214491978,-0.004087096308250582,-0.00482230359324932,-1.871102540321789,9523.911930237908,95906.94017229235,0.7942302183634978,0.0001958205011575563,7.499682546878234e-05,0.4443324658867384,0.5556675341132615,1.894784872335952,0.7500000000001973,5.0,3.97,0.8404516989087302,pass
0.14,2.0,100,-10.774548929865757,-12.645651470187547,1.87446827850063,2.113062327390598,-0.004233614510752754,-0.004968821795751492,-1.871102540321789,9523.911930237908,97961.49342940877,0.8339848804668932,0.00017322963701420156,7.552386347101655e-05,0.44564326236272833,0.5543567376372717,1.8279477056161133,0.7500000000004065,6.0,4.12,0.832773306446158,pass
0.14,2.1,100,-11.13118822690057,-13.002290767222357,1.8955493812925692,2.137568492502111,-0.004373747829823406,-0.005108955114822144,-1.871102540321789,9523.911930237908,98611.24478183265,0.8387663630771689,0.00023231737290753526,7.207480108680583e-05,0.4476200602650809,0.5523799397349191,1.7570810090003735,0.7500000000000188,6.0,4.2,0.8254324276526424,pass
0.14,2.2,100,-11.524907895043645,-13.396010435365435,1.9351051970022297,2.1794444326328115,-0.00452845103930988,-0.005263658324308619,-1.871102540321789,9523.911930237908,99046.69258226498,0.8156815998411575,0.00033618091864929834,7.548292262554281e-05,0.44879330426125574,0.5512066957387443,1.6977862134106465,0.7500000000001373,6.0,4.27,0.8191073824179292,pass
0.14,2.3,100,-11.908202821368034,-13.779305361689818,1.9047987789024121,2.1500434156382497,-0.004679058083052272,-0.0054142653680510095,-1.871102540321789,9523.911930237908,99578.90760351121,0.8293330341322729,0.0002525237660544688,7.479244133738086e-05,0.4498998818474763,0.5501001181525237,1.6335999667881895,0.7500000000003525,6.0,4.31,0.81382748241342,pass
0.14,2.4,100,-12.297368707149166,-14.16847124747096,1.9030119000845878,2.149761777868262,-0.004831971987092011,-0.00556717927209075,-1.871102540321789,9523.911930237908,99659.36342682419,0.8690511684795147,0.0004950426472110633,7.082400131248376e-05,0.4509659615886577,0.5490340384113422,1.5730097931639602,0.7500000000003705,6.0,4.37,0.8081637602306547,pass
0.14,2.5,100,-12.68876761936262,-14.559870159684408,1.9133673763702057,2.160166207761252,-0.004985763308197493,-0.005720970593196231,-1.871102540321789,9523.911930237908,99739.98845707657,0.8642618629618838,0.00025681380127680754,7.55412401491411e-05,0.45157925741728566,0.5484207425827143,1.5144131566608636,0.7500000000002153,6.0,4.47,0.8018985445977634,pass
0.14,2.6,100,-13.103630264063373,-14.974732804385162,1.9124318298106668,2.1583038738425318,-0.005148774170555353,-0.005883981455554091,-1.871102540321789,9523.911930237908,100209.29771780028,0.8612910101280606,0.00032921295483894647,7.491526877514222e-05,0.452670552328313,0.547329447671687,1.461284327833199,0.7500000000000661,6.0,4.46,0.7967705275410354,pass
0.14,2.7,100,-13.484957473517655,-15.356060013839445,1.9109829593526457,2.1589632860846235,-0.0052986080446041865,-0.006033815329602925,-1.871102540321789,9523.911930237908,99635.58956490237,0.8565619757219554,0.0002757854524931487,7.936955482774757e-05,0.4527129938622727,0.5472870061377273,1.401390107482274,0.7500000000008408,6.0,4.52,0.7928706886104346,pass
0.14,2.8,100,-13.894076061071555,-15.765178601393345,1.8739202254780223,2.1229524019525208,-0.005459361910047762,-0.006194569195046501,-1.871102540321789,9523.911930237908,99323.65089842102,0.8595997365055615,0.0003689475179482469,7.573775064037847e-05,0.45324664749382193,0.5467533525061781,1.3498818912077264,0.7500000000001213,6.0,4.55,0.789176974826389,pass
0.14,2.9,100,-14.320693484206586,-16.191796024528372,1.8962492348095166,2.146425649108538,-0.0056269915458572045,-0.006362198830855942,-1.871102540321789,9523.911930237908,98780.76673796159,0.848442842260065,0.0003953712830999145,7.073603601612129e-05,0.4536988503435333,0.5463011496564667,1.3041605231668743,0.7500000000004025,6.0,4.58,0.7822324169428662,pass
0.14,3.0,100,-14.723365827556158,-16.59446836787795,1.8816596197137099,2.1321868495675154,-0.005785212505915975,-0.006520419790914715,-1.871102540321789,9523.911930237908,99481.15246227135,0.8679508193217549,0.00033054417330313383,7.523439462155804e-05,0.4536100339425172,0.5463899660574828,1.2531479068230582,0.7500000000000917,6.0,4.71,0.7788716905381944,pass
0.18,0.1,100,-0.2872602966996411,-1.4412525520806156,0.0863525378399321,0.2731330007392317,-0.00011287241520614582,-0.0005663074860827567,-1.1539922553809747,5873.820579889163,101822.18206784611,0.9865288210595686,4.6059440508103096e-06,3.537975606769499e-06,0.07352576004477844,0.9264742399552217,0.24104334326960714,0.9816095488468726,1.0,1.0,0.995341796875,pass
0.18,0.2,100,-0.7893550964424962,-1.9433473518234712,0.23855894728357563,0.4009613127030153,-0.0003101591734548119,-0.0007635942443314229,-1.1539922553809747,5873.820579889163,99396.39169461059,0.9346956950276968,1.0593157778249033e-05,9.35100582702815e-06,0.14444239016457894,0.855557609835421,0.6420090618298121,0.8971263300316045,1.0,1.0,0.987890625,pass
0.18,0.3,100,-1.2928573378776216,-2.446849593258596,0.38720364659345274,0.5369012682888857,-0.0005079989539794191,-0.0009614340248560298,-1.1539922553809747,5873.820579889163,95033.3851483868,0.849255777846859,2.4727023774942703e-05,1.4516050694918408e-05,0.194596836712959,0.8054031632870408,1.0060894248332204,0.7866628077073888,1.0,1.0,0.9799609375,pass
0.18,0.4,100,-1.7794085485427005,-2.9334008039236745,0.5198049755728417,0.6643400263985387,-0.0006991782116081337,-0.0011526132824847444,-1.1539922553809747,5873.820579889163,91415.3778643682,0.7976190326301886,3.085960624691458e-05,2.0472590085985927e-05,0.23281991193501209,0.7671800880649878,1.309134969821824,0.7500000000009001,2.0,1.12,0.9702034505208332,pass
0.18,0.5,100,-2.248110534096805,-3.4021027894777798,0.6366639947356434,0.7781186370096524,-0.000883344021256112,-0.0013367790921327229,-1.1539922553809747,5873.820579889163,90475.7666193884,0.7677647719239065,3.408736796441124e-05,2.4870323636071227e-05,0.2630926364390557,0.7369073635609443,1.5507214507258764,0.750000000000517,2.0,1.27,0.960224609375,pass
0.18,0.6,100,-2.6983444845462787,-3.8523367399272543,0.7360441077881376,0.8767659437699483,-0.0010602532355781056,-0.0015136883064547169,-1.1539922553809747,5873.820579889163,91447.63158225082,0.7631659061941864,4.226963819943887e-05,2.8645174075856232e-05,0.2874561094894956,0.7125438905105043,1.7315834247526896,0.7500000000011399,2.0,1.48,0.9521354166666666,pass
0.18,0.7,100,-3.1330345186581967,-4.287026774039172,0.819810976112475,0.9612703473362562,-0.0012310548206908435,-0.0016844898915674548,-1.1539922553809747,5873.820579889163,99469.7535076407,0.7978989346171136,6.245180543670225e-05,3.235893214969189e-05,0.30736443375985395,0.692635566240146,1.862868885578846,0.7500000000007055,3.0,1.92,0.9443333333333334,pass
0.18,0.8,100,-3.5390130254106125,-4.693005280791588,0.888308295044131,1.0295458722020112,-0.0013905748626367829,-0.001844009933513394,-1.1539922553809747,5873.820579889163,101410.88273103198,0.978031098672538,0.00010346203963697226,3.574344381426396e-05,0.3227827504442071,0.6772172495557929,1.9373495057900643,0.7500000000003825,3.0,2.08,0.9378310546874999,pass
0.18,0.9,100,-3.9307202375843384,-5.084712492965313,0.939569892236357,1.0820785594494176,-0.0015444873232158501,-0.001997922394092461,-1.1539922553809747,5873.820579889163,101910.3789825789,0.9747114759099013,7.628540489638834e-05,3.490128255851224e-05,0.33565653244707705,0.664343467552923,1.9723766302820898,0.7500000000003512,3.0,2.17,0.9304309895833334,pass
0.18,1.0,100,-4.312341705405521,-5.466333960786497,0.9923893555983512,1.1361585072660394,-0.0016944368194127782,-0.00214787189028939,-1.1539922553809747,5873.820579889163,101226.41415845302,0.9339232882687372,8.613448964477384e-05,3.7814013089486256e-05,0.34630691166806743,0.6536930883319326,1.9806244775775677,0.750000000001784,3.0,2.25,0.9230869140625001,pass
0.18,1.1,100,-4.693742610271357,-5.847734865652331,1.0460908715637631,1.1917857083289949,-0.0018442996504013192,-0.00229773472127793,-1.1539922553809747,5873.820579889163,100659.496430279,0.8964360194863277,0.00010421984864956136,3.976213002539859e-05,0.35584211997652593,0.6441578800234741,1.973891953193511,0.7500000000010506,4.0,2.4,0.9157275390625,pass
0.18,1.2,100,-5.0578731412433715,-6.2118653966243444,1.077144455883743,1.2235022042353525,-0.001987376479859871,-0.002440811550736481,-1.1539922553809747,5873.820579889163,99451.26591395482,0.8336662969462583,7.763616662096373e-05,3.988102316489591e-05,0.3631236587395064,0.6368763412604936,1.9366421595107217,0.7500000000000134,4.0,2.59,0.9092486979166666,pass
0.18,1.3,100,-5.4046417277765615,-6.558633983157537,1.095604805376343,1.2450620106200956,-0.002123631327220653,-0.002577066398097264,-1.1539922553809747,5873.820579889163,98852.31926876074,0.8471225680474639,0.00010538480635953907,4.395303366911696e-05,0.36907778297655275,0.6309222170234472,1.8889550173836525,0.7500000000002156,4.0,2.78,0.9020799618675597,pass
0.18,1.4,100,-5.763035353428884,-6.9170276088098595,1.1317040037815052,1.2805521138499618,-0.0022644539699131173,-0.0027178890407897286,-1.1539922553809747,5873.820579889163,97888.60465108904,0.8286627564099156,0.0002851447349270723,4.3745193669198736e-05,0.3745897806500515,0.6254102193499486,1.8380901121753854,0.7500000000000164,4.0,2.97,0.8945228794642859,pass
0.18,1.5,100,-6.105948712252865,-7.259940967633839,1.1552376519397909,1.3061197372806383,-0.002399193993026666,-0.0028526290639032765,-1.1539922553809747,5873.820579889163,97010.4332737149,0.8519321368800066,0.00011966201060319637,4.3204686809580706e-05,0.37892602698078925,0.6210739730192107,1.7734079101799736,0.7500000000001343,5.0,3.15,0.8867511160714285,pass
0.18,1.6,100,-6.448844677437661,-7.602836932818633,1.148922459915668,1.3001510480507394,-0.0025339271817043855,-0.002987362252580995,-1.1539922553809747,5873.820579889163,95520.21840990656,0.8059249678175933,0.0001039125624911473,4.826131612965308e-05,0.3823663072313866,0.6176336927686134,1.7075962493912278,0.7500000000001263,4.0,3.19,0.8809928152901785,pass
0.18,1.7,100,-6.7947432394878895,-7.948735494868863,1.173033693046616,1.3268886373103186,-0.0026698401726867934,-0.0031232752435634043,-1.1539922553809747,5873.820579889163,94202.85562934118,0.8118238516055898,0.0001327661428855586,4.57335860611781e-05,0.3859872369819942,0.6140127630180058,1.6461904575136168,0.7500000000003768,5.0,3.22,0.8747281203497025,pass
0.18,1.8,100,-7.136802796789942,-8.290795052170914,1.1788942774819644,1.333826902102263,-0.002804244713866382,-0.003257679784742992,-1.1539922553809747,5873.820579889163,93279.45381177746,0.7892252227768419,0.00015665746181521532,4.577154507224469e-05,0.38809516745991696,0.6119048325400831,1.576422817044408,0.7500000000001816,5.0,3.3,0.8696826171874998,pass
0.18,1.9,100,-7.497721549539385,-8.651713804920362,1.1845684748104732,1.3402403575076356,-0.002946059547952607,-0.003399494618829219,-1.1539922553809747,5873.820579889163,92971.62531480858,0.7876058413979465,0.00014384188450049365,4.444630147686754e-05,0.390488018229871,0.609511981770129,1.5175890645506467,0.7500000000013797,5.0,3.37,0.8629735785590278,pass
0.18,2.0,100,-7.855910549298139,-9.009902804679115,1.1989277584492521,1.3558618422946334,-0.0030868017875434733,-0.0035402368584200846,-1.1539922553809747,5873.820579889163,92845.45743116642,0.7882403731183858,0.000157567704543796,4.700058180015583e-05,0.39205216433603196,0.607947835663968,1.4580271134265095,0.7500000000016811,5.0,3.42,0.8587298797123017,pass
0.18,2.1,100,-8.205512781405416,-9.35950503678639,1.2024689305295615,1.35949009195519,-0.0032241700516327763,-0.0036776051225093868,-1.1539922553809747,5873.820579889163,92875.91196689256,0.7814728286459598,0.00022246156208775012,4.711893427567778e-05,0.3927817819016213,0.6072182180983787,1.39553317594784,0.7500000000005573,5.0,3.54,0.8530476810515875,pass
0.18,2.2,100,-8.556388426641158,-9.710380682022132,1.1795481867289204,1.337588289080717,-0.0033620386745151897,-0.0038154737453918,-1.1539922553809747,5873.820579889163,93898.82022584633,0.7828680397478547,0.0001810653362234593,4.617501854497897e-05,0.39425774281164877,0.6057422571883513,1.3356082315989064,0.7500000000000661,5.0,3.65,0.8461288132440477,pass
0.18,2.3,100,-8.91995035594778,-10.073942611328755,1.1859629402522631,1.3460160173310922,-0.00350489208485178,-0.003958327155728391,-1.1539922553809747,5873.820579889163,94703.8389249462,0.7751790985812362,0.0001705783996779395,4.440550364239165e-05,0.3941421634817097,0.6058578365182903,1.2762748519616407,0.7500000000004757,5.0,3.73,0.8400002635168652,pass
0.18,2.4,100,-9.306130253646177,-10.460122509027153,1.1799392603446266,1.3393623070161407,-0.003656632712631111,-0.0041100677835077225,-1.1539922553809747,5873.820579889163,96581.6989400583,0.7904723336657787,0.00016982468506016878,4.5450891789210864e-05,0.3958224517878594,0.6041775482121406,1.2288291201404593,0.7500000000000094,5.0,3.86,0.8354420882936509,pass
0.18,2.5,100,-9.690539209425499,-10.844531464806472,1.172797624020278,1.3349358786109873,-0.0038076774889687615,-0.004261112559845372,-1.1539922553809747,5873.820579889163,97635.11550703784,0.7781153528526636,0.00020070642054421305,4.6082036455098194e-05,0.3964596334237922,0.6035403665762079,1.17998117331893,0.7500000000002602,5.0,3.97,0.8292251131572421,pass
0.18,2.6,100,-10.08495418549076,-11.238946440871736,1.1973786845529277,1.356389784532673,-0.003962653903925643,-0.004416088974802254,-1.1539922553809747,5873.820579889163,99228.31590473923,0.8092467626642603,0.0003023566980739525,4.865745188655286e-05,0.3964604499494564,0.6035395500505436,1.1329722255333783,0.7500000000003848,5.0,4.03,0.8239268818204366,pass
0.18,2.7,100,-10.478959778685077,-11.632952034066049,1.168767411249831,1.3311742390795331,-0.004117469461172918,-0.004570904532049528,-1.1539922553809747,5873.820579889163,100407.58637080622,0.8635642503299524,0.00018962493119548763,4.330035145648825e-05,0.39681703098406645,0.6031829690159336,1.08954401347792,0.750000000000178,6.0,4.15,0.8168868420533459,pass
0.18,2.8,100,-10.854741832474335,-12.008734087855307,1.1671757222431247,1.3281747965356323,-0.00426512449213137,-0.004718559563007979,-1.1539922553809747,5873.820579889163,101169.45251797783,0.8642246881002313,0.00021685614395803194,4.761337552949897e-05,0.3962034249847433,0.6037965750152567,1.0406053478585193,0.7500000000000827,5.0,4.12,0.8133268384176587,pass
0.18,2.9,100,-11.27231880769031,-12.426311063071287,1.163037884432716,1.3265383681281315,-0.004429201889072813,-0.004882636959949425,-1.1539922553809747,5873.820579889163,101817.21077002372,0.9760503596429073,0.00029684962678780115,4.686889104199879e-05,0.39573196978821257,0.6042680302117874,0.9997089891045198,0.7500000000015489,6.0,4.17,0.8083580482559976,pass
0.18,3.0,100,-11.705318401025597,-12.85931065640657,1.1682677946061186,1.3306697519667259,-0.004599339253841099,-0.00505277432471771,-1.1539922553809747,5873.820579889163,101792.43823088422,0.9727031271869022,0.00032511285878128384,4.316620772593444e-05,0.3965677235607338,0.6034322764392663,0.9678169843606537,0.7500000000002879,5.0,4.16,0.8057304687499999,pass
0.22,0.1,100,-0.1535279066747181,-0.9164989870507833,0.055740274435203095,0.20536878721713742,-6.032530714134307e-05,-0.000360117480177125,-0.7629710803760652,3883.5227991141714,102156.00248328822,0.9940374853477626,4.530845134516716e-06,2.2414818277986753e-06,0.03907683152454407,0.9609231684754559,0.19099499607069556,0.9870914784346871,1.0,1.0,0.996787109375,pass
0.22,0.2,100,-0.4100118781521165,-1.1729829585281815,0.14898667306462116,0.28841444817550793,-0.0001611048637139947,-0.0004608970367497766,-0.7629710803760652,3883.5227991141714,101146.54078150952,0.969969433736758,6.523827217311758e-06,5.5869277583823066e-06,0.07682018973686314,0.9231798102631368,0.48621890688169855,0.9425451850229214,1.0,1.0,0.992529296875,pass
0.22,0.3,100,-0.684129545685985,-1.44710062606205,0.2369645905421096,0.36839079726812324,-0.00026881318101610414,-0.000568605354051886,-0.7629710803760652,3883.5227991141714,98949.50555205077,0.9244037416538617,9.385844797678002e-06,8.812396486799106e-06,0.10867303623082629,0.8913269637691738,0.7632486628062937,0.867359953243245,1.0,1.0,0.987255859375,pass
0.22,0.4,100,-0.9683482963493577,-1.7313193767254227,0.308713887883604,0.43385394416148904,-0.0003804904897246985,-0.0006802826627604804,-0.7629710803760652,3883.5227991141714,95186.2134117341,0.8557731218903992,2.729797586912434e-05,1.1797391750568153e-05,0.1378117447535671,0.8621882552464328,1.0009652755486267,0.7850367150202312,1.0,1.0,0.97830078125,pass
0.22,0.5,100,-1.2680608626286365,-2.031031943004702,0.37054025798268586,0.4894697740375645,-0.0004982557417008395,-0.0007980479147366216,-0.7629710803760652,3883.5227991141714,90633.27199210021,0.8010567772863051,2.993595762163642e-05,1.4573134928458086e-05,0.16466219570515084,0.835337804294849,1.1986696814155642,0.750000000001818,2.0,1.03,0.9694222005208333,pass
0.22,0.6,100,-1.576117845032035,-2.3390889254081,0.4189040349714261,0.5336078342737174,-0.0006192997426452003,-0.0009190919156809823,-0.7629710803760652,3883.5227991141714,88903.10481981574,0.7662131511467676,3.7532101130607685e-05,1.586111253228566e-05,0.18809500162997658,0.8119049983700235,1.3466599788962044,0.7500000000027846,2.0,1.19,0.9602360026041665,pass
0.22,0.7,100,-1.8938071780731267,-2.6567782584491924,0.451302473657842,0.5615666920890965,-0.0007441285571996569,-0.001043920730235439,-0.7629710803760652,3883.5227991141714,91647.0419397954,0.7658744246381908,3.862677946425262e-05,1.7453866755467103e-05,0.20845583815815216,0.7915441618418478,1.4518110310088557,0.7500000000021944,2.0,1.49,0.950634765625,pass
0.22,0.8,100,-2.208789759223505,-2.97176083959957,0.4748469821064307,0.5805892622700306,-0.0008678938150190589,-0.001167685988054841,-0.7629710803760652,3883.5227991141714,97087.51810617547,0.7723440109441702,5.429149129691577e-05,1.7984281326311228e-05,0.22528543289186354,0.7747145671081366,1.509631009115024,0.7500000000004338,2.0,1.84,0.9434195963541666,pass
0.22,0.9,100,-2.534134044639652,-3.297105125015717,0.4993279061150961,0.602021496200348,-0.000995730469406543,-0.001295522642442325,-0.7629710803760652,3883.5227991141714,101905.50041312937,1.0,7.274840769962513e-05,1.922362177527566e-05,0.2402455079785651,0.759754492021435,1.5442110122241925,0.7500000000003678,3.0,1.99,0.9374983723958334,pass
0.22,1.0,100,-2.8605611099648236,-3.623532190340888,0.5184203957561224,0.6190550297005231,-0.0011239925775893217,-0.0014237847506251033,-0.7629710803760652,3883.5227991141714,102319.62316816834,1.0,7.32957418181308e-05,2.07996939960893e-05,0.2524626746513478,0.7475373253486522,1.5456496718911525,0.7500000000009234,3.0,2.04,0.9326676432291667,pass
0.22,1.1,100,-3.1807602816385945,-3.9437313620146592,0.5239041808007165,0.623505818259807,-0.0012498075762823553,-0.0015495997493181373,-0.7629710803760652,3883.5227991141714,102236.64585266905,0.9969322037051578,7.263789690881817e-05,1.9027870743866817e-05,0.26236072976942354,0.7376392702305763,1.526417424495521,0.7500000000010932,3.0,2.2,0.9237057291666667,pass
0.22,1.2,100,-3.50171801932988,-4.2646890997059455,0.5349642324290376,0.6306370261922601,-0.0013759206362789311,-0.0016757128093147133,-0.7629710803760652,3883.5227991141714,101774.50651192648,0.9711745267873149,8.891683709697869e-05,2.0840275767787363e-05,0.27098110533860564,0.7290188946613944,1.4952459075683993,0.7500000000005423,3.0,2.35,0.9166217447916668,pass
0.22,1.3,100,-3.8177207136051696,-4.580691793981234,0.5394008857130442,0.6347934739434351,-0.0015000867244028171,-0.001799878897438599,-0.7629710803760652,3883.5227991141714,100967.45383748795,0.9336440018463775,9.127057180670871e-05,2.1414949097643235e-05,0.2770232714779366,0.7229767285220632,1.4464940520261367,0.750000000000198,3.0,2.58,0.9096813151041665,pass
0.22,1.4,100,-4.139018561054179,-4.901989641430245,0.5465997200297161,0.6412952207434788,-0.0016263334228110724,-0.0019261255958468548,-0.7629710803760652,3883.5227991141714,99679.0335350281,0.897285487265794,8.750715932171775e-05,1.9887684111333776e-05,0.28321975970192703,0.7167802402980727,1.3984771949314958,0.750000000000104,4.0,2.77,0.9025535714285714,pass
0.22,1.5,100,-4.460518260216384,-5.22348934059245,0.5616238234307651,0.6534870503252126,-0.001752659434269699,-0.0020524516073054814,-0.7629710803760652,3883.5227991141714,98133.47636501401,0.872832637489742,8.014236490831135e-05,2.218947428592658e-05,0.2870572160639592,0.7129427839360407,1.3424072967242568,0.7500000000001853,4.0,2.96,0.8955201822916667,pass
0.22,1.6,100,-4.785594429888202,-5.548565510264268,0.5546883646291847,0.6486124176066568,-0.0018803907386594114,-0.002180182911695194,-0.7629710803760652,3883.5227991141714,95935.92199607025,0.834435417794718,9.65982504506975e-05,2.2870308010173278e-05,0.2908107933542194,0.7091892066457807,1.2910888828571803,0.7500000000002689,4.0,3.01,0.8901582031249999,pass
0.22,1.7,100,-5.115108889403298,-5.878079969779361,0.5592116111866202,0.6523605184666277,-0.0020098659683313548,-0.002309658141367136,-0.7629710803760652,3883.5227991141714,93602.76849076497,0.7987434301986936,9.758099204966904e-05,2.1228909593212332e-05,0.29514321736710025,0.7048567826328997,1.2388760929428155,0.7500000000004564,4.0,3.04,0.8837782505580358,pass
0.22,1.8,100,-5.438366709760228,-6.201337790136292,0.5648914663679545,0.6582656216139183,-0.00213688279361895,-0.0024366749666547317,-0.7629710803760652,3883.5227991141714,91725.60306694207,0.7965830239862673,0.0001354543831213177,2.201798304474591e-05,0.29643002026405685,0.7035699797359432,1.181139516961306,0.7500000000000221,4.0,3.09,0.8796990094866071,pass
0.22,1.9,100,-5.773557771147864,-6.536528851523928,0.5725666415884175,0.6620559819001323,-0.0022685885151858013,-0.002568380688221583,-0.7629710803760652,3883.5227991141714,89801.23082748857,0.7827878760638073,0.00011639308066241642,2.1958416639676405e-05,0.29859290198960065,0.7014070980103995,1.128625760850286,0.7500000000006243,4.0,3.14,0.8745277622767857,pass
0.22,2.0,100,-6.11192257716589,-6.874893657541957,0.5662245748714035,0.6559058836552657,-0.0024015412876879725,-0.0027013334607237554,-0.7629710803760652,3883.5227991141714,90137.91679869893,0.7839486443515593,0.00010431047837798574,2.160398924028523e-05,0.29915512121018417,0.7008448787898159,1.0787022573364904,0.7500000000005334,4.0,3.26,0.8686095610119048,pass
0.22,2.1,100,-6.437193154314748,-7.200164234690813,0.5656481366062279,0.6548432861951179,-0.0025293489800843802,-0.0028291411531201622,-0.7629710803760652,3883.5227991141714,89885.6162855351,0.782005000632447,0.00012938189543755809,2.3234375618364816e-05,0.30061579759642476,0.6993842024035754,1.0286936580870392,0.750000000000172,4.0,3.38,0.8628334263392855,pass
0.22,2.2,100,-6.797432391775645,-7.560403472151712,0.5542128993691813,0.6446688649854432,-0.002670896814057228,-0.0029706889870930106,-0.7629710803760652,3883.5227991141714,90828.3506225537,0.7816005276415198,0.00011712322165684179,2.1784162940849337e-05,0.3006198148586062,0.6993801851413938,0.9810530848552165,0.7500000000000248,4.0,3.5,0.8580912853422619,pass
0.22,2.3,100,-7.152107242980523,-7.915078323356587,0.5597393893439746,0.6466148049159968,-0.002810258248715333,-0.003110050421751115,-0.7629710803760652,3883.5227991141714,93400.34747081174,0.767543661243987,0.00016496823681271512,2.2146051245408725e-05,0.30181219420922933,0.6981878057907707,0.9409182205854688,0.7500000000005457,4.0,3.67,0.8509633091517856,pass
0.22,2.4,100,-7.497087558443491,-8.260058638819556,0.5601895847991862,0.6505080998252345,-0.0029458104355377175,-0.0032456026085734995,-0.7629710803760652,3883.5227991141714,95524.92826085331,0.7701961440540745,0.00015173787297233677,2.133514252457429e-05,0.3019199941940353,0.6980800058059645,0.8954713075479944,0.7500000000000174,4.0,3.77,0.8444831194196429,pass
0.22,2.5,100,-7.8676063985855444,-8.63057747896161,0.5606777746181528,0.6476470319044897,-0.003091397406123986,-0.0033911895791597685,-0.7629710803760652,3883.5227991141714,98228.78410605117,0.7767215826062226,0.00019355937153793355,2.1685895968808917e-05,0.3015176601827347,0.6984823398172654,0.8588718771505063,0.7500000000004284,5.0,3.9,0.8409619528149801,pass
0.22,2.6,100,-8.250886164306067,-9.013857244682132,0.5601360322493987,0.6477822013514821,-0.003241998492851107,-0.003541790665886889,-0.7629710803760652,3883.5227991141714,101232.14406355823,0.874208038649649,0.00013231250499647025,2.153067336517407e-05,0.30112075747522554,0.6988792425247743,0.8215092357097226,0.7500000000002786,5.0,4.02,0.8345507579985119,pass
0.22,2.7,100,-8.633176338702183,-9.396147419078247,0.5574123874681695,0.6454206726427839,-0.0033922107421226655,-0.0036920029151584466,-0.7629710803760652,3883.5227991141714,101667.95771134252,0.9705785232540335,0.00015053395572540228,2.236887063506921e-05,0.3027535346562885,0.6972464653437115,0.7906678510990495,0.7500000000000574,5.0,4.03,0.8297447374131945,pass
0.22,2.8,100,-9.009328069951874,-9.772299150327937,0.559730488616717,0.6476257141507848,-0.003540011029450638,-0.0038398032024864193,-0.7629710803760652,3883.5227991141714,102379.97970064408,1.0,0.00017504714141484642,2.179373429280792e-05,0.300747932060733,0.6992520679392669,0.7544763341765881,0.7500000000011798,5.0,4.03,0.8262752278645834,pass
0.22,2.9,100,-9.423416135704414,-10.186387216080478,0.5592894732535053,0.6460382826981682,-0.003702717538587196,-0.004002509711622977,-0.7629710803760652,3883.5227991141714,102335.60850070528,1.0,0.00017733209076410848,2.2238353588594042e-05,0.30150291234848714,0.6984970876515129,0.7289430872577681,0.750000000000543,5.0,4.04,0.8232412109374999,pass
0.22,3.0,100,-9.818318236597332,-10.581289316973399,0.5368270861224826,0.6210881049422617,-0.0038578853581914857,-0.004157677531227269,-0.7629710803760652,3883.5227991141714,102318.55505506326,0.9999408108217064,0.000122649086163997,2.062425011246922e-05,0.3001994534067604,0.6998005465932396,0.6973370967161587,0.750000000000098,5.0,4.06,0.8207163085937501,pass
0.26,0.1,100,-0.08271080044902991,-0.5507464971760779,0.038524184018971355,0.14571064401036182,-3.249933220001175e-05,-0.0002164033387725257,-0.4680356967270481,2382.3016963406753,102270.01601590788,0.9955926622768945,2.3956970900056535e-06,1.5051376991769933e-06,0.02372518577410473,0.9762748142258953,0.16555140280911368,0.9891588235991635,1.0,1.0,0.998251953125,pass
0.26,0.2,100,-0.23361210832572954,-0.7016478050527775,0.09695536219437575,0.19068817227667129,-9.179257694527684e-05,-0.00027569658351779075,-0.4680356967270481,2382.3016963406753,101579.41625014655,0.9762338184896672,8.715568415764515e-06,3.856426319320657e-06,0.050375965956094705,0.9496240340439053,0.4358182609692819,0.9587453548702521,1.0,1.0,0.994814453125,pass
