beta,radius,ref_count,delta_phi_full,delta_phi_energy,delta_phi_stripped_proxy,delta_phi_energy_stripped,delta_phi_reference_prior_correction,area_term,claim
0.34,0.7,100,1.9445561213196743,-0.0005894264982889875,1.9445561213196743,-0.0005894264982889875,0.0,1.9451455478179633,pass
0.34,0.8,100,2.0779164599507696,-0.0007080123610188104,2.0779164599507696,-0.0007080123610188105,1.0842021724855044e-19,2.0786244723117884,pass
0.34,0.9,100,2.1955323266284505,-0.0008289011685406307,2.1955323266284505,-0.0008289011685406307,0.0,2.196361227796991,pass
0.34,1.0,100,2.300729834624699,-0.0009505098062842582,2.300729834624699,-0.0009505098062842582,0.0,2.3016803444309835,pass
0.34,1.1,100,2.39588124937155,-0.0010718248913402788,2.39588124937155,-0.0010718248913402788,0.0,2.39695307426289,pass
0.34,1.2,100,2.482736958658318,-0.001193303448036562,2.482736958658318,-0.001193303448036562,0.0,2.483930262106355,pass
0.34,1.3,100,2.562630830267192,-0.0013106885470118084,2.562630830267192,-0.0013106885470118084,0.0,2.563941518814204,pass
0.34,1.4,100,2.636587884765621,-0.0014324871562719141,2.636587884765621,-0.0014324871562719141,0.0,2.638020371921893,pass
0.34,1.5,100,2.7054279651221758,-0.0015581691033734282,2.7054279651221758,-0.0015581691033734282,0.0,2.706986134225549,pass
0.34,1.6,100,2.769813179771136,-0.001686116644582435,2.769813179771136,-0.001686116644582435,0.0,2.771499296415718,pass
0.34,1.7,100,2.8302898164670602,-0.0018102806956170117,2.8302898164670602,-0.0018102806956170122,4.336808689942018e-19,2.832100097162677,pass
0.34,1.8,100,2.8872972484040487,-0.0019388034968717098,2.8872972484040487,-0.0019388034968717098,0.0,2.8892360519009204,pass
0.34,1.9,100,2.941210766950163,-0.0020712617333043175,2.941210766950163,-0.0020712617333043175,0.0,2.943282028683467,pass
0.34,2.0,100,2.9923514724158253,-0.0022036961190870633,2.9923514724158253,-0.0022036961190870633,0.0,2.9945551685349123,pass
0.34,2.1,100,3.0409856373539426,-0.0023405243625163356,3.0409856373539426,-0.0023405243625163356,0.0,3.043326161716459,pass
0.34,2.2,100,3.087344374498111,-0.0024835238687085036,3.087344374498111,-0.002483523868708503,-4.336808689942018e-19,3.0898278983668197,pass
0.34,2.3,100,3.1316374718594377,-0.0026247227667925,3.1316374718594377,-0.0026247227667925,0.0,3.1342621946262303,pass
0.34,2.4,100,3.1740306499922544,-0.002774436218029644,3.1740306499922544,-0.002774436218029644,0.0,3.176805086210284,pass
0.34,2.5,100,3.2146926169835446,-0.0029184236705625368,3.2146926169835446,-0.0029184236705625368,0.0,3.217611040654107,pass
0.34,2.6,100,3.2537484684179763,-0.003067874500157541,3.2537484684179763,-0.003067874500157541,0.0,3.2568163429181336,pass
0.34,2.7,100,3.29132099226396,-0.003220849431526291,3.29132099226396,-0.003220849431526291,0.0,3.2945418416954864,pass
0.34,2.8,100,3.3275190087141295,-0.0033761873116930174,3.3275190087141295,-0.0033761873116930174,0.0,3.3308951960258226,pass
0.34,2.9,100,3.3624323884057308,-0.003540339093518309,3.3624323884057308,-0.003540339093518309,0.0,3.365972727499249,pass
0.34,3.0,100,3.3961644761234764,-0.003696482206002195,3.3961644761234764,-0.003696482206002195,0.0,3.3998609583294788,pass
0.38,0.1,100,0.0,0.0,0.0,0.0,0.0,0.0,pass
0.38,0.2,100,0.6928115156846167,-6.330841931278851e-05,0.6928115156846167,-6.330841931278851e-05,0.0,0.6928748241039295,pass
0.38,0.3,100,1.09802552391138,-0.00015508998711514572,1.09802552391138,-0.00015508998711514572,0.0,1.0981806138984953,pass
0.38,0.4,100,1.3854817799282237,-0.0002678682796353322,1.3854817799282237,-0.0002678682796353322,0.0,1.385749648207859,pass
0.38,0.5,100,1.6084117832778686,-0.00039373704918499263,1.6084117832778686,-0.00039373704918499263,0.0,1.6088055203270535,pass
0.38,0.6,100,1.7905292310050223,-0.0005262069974028572,1.7905292310050223,-0.0005262069974028572,0.0,1.791055438002425,pass
0.38,0.7,100,1.944486558051141,-0.0006589897668222488,1.944486558051141,-0.0006589897668222488,0.0,1.9451455478179633,pass
0.38,0.8,100,2.0778339717752665,-0.0007905005365220684,2.0778339717752665,-0.0007905005365220684,0.0,2.0786244723117884,pass
0.38,0.9,100,2.1954426489246037,-0.0009185788723874862,2.1954426489246037,-0.0009185788723874862,0.0,2.196361227796991,pass
0.38,1.0,100,2.300635181725877,-0.0010451627051064494,2.300635181725877,-0.0010451627051064494,0.0,2.3016803444309835,pass
0.38,1.1,100,2.395786303136337,-0.0011667711265528628,2.395786303136337,-0.0011667711265528628,0.0,2.39695307426289,pass
0.38,1.2,100,2.4826355177156,-0.0012947443907547667,2.4826355177156,-0.0012947443907547667,0.0,2.483930262106355,pass
0.38,1.3,100,2.562532688005635,-0.0014088308085688534,2.562532688005635,-0.0014088308085688534,0.0,2.563941518814204,pass
0.38,1.4,100,2.636489591063149,-0.001530780858743491,2.636489591063149,-0.001530780858743491,0.0,2.638020371921893,pass
0.38,1.5,100,2.7053298339389085,-0.0016563002866405606,2.7053298339389085,-0.0016563002866405606,0.0,2.706986134225549,pass
0.38,1.6,100,2.769722746133242,-0.0017765502824761323,2.769722746133242,-0.0017765502824761328,4.336808689942018e-19,2.771499296415718,pass
0.38,1.7,100,2.8301981130301144,-0.0019019841325626946,2.8301981130301144,-0.001901984132562695,4.336808689942018e-19,2.832100097162677,pass
0.38,1.8,100,2.887203761736006,-0.002032290164914612,2.887203761736006,-0.002032290164914612,0.0,2.8892360519009204,pass
0.38,1.9,100,2.9411201403737466,-0.002161888309720389,2.9411201403737466,-0.002161888309720389,0.0,2.943282028683467,pass
0.38,2.0,100,2.9922632939956095,-0.0022918745393027055,2.9922632939956095,-0.0022918745393027055,0.0,2.9945551685349123,pass
0.38,2.1,100,3.040896119206525,-0.0024300425099337947,3.040896119206525,-0.0024300425099337947,0.0,3.043326161716459,pass
0.38,2.2,100,3.0872551662932923,-0.0025727320735272814,3.0872551662932923,-0.002572732073527282,4.336808689942018e-19,3.0898278983668197,pass
0.38,2.3,100,3.1315545184734424,-0.0027076761527877876,3.1315545184734424,-0.0027076761527877885,8.673617379884035e-19,3.1342621946262303,pass
0.38,2.4,100,3.1739506833502737,-0.002854402860010554,3.1739506833502737,-0.002854402860010554,0.0,3.176805086210284,pass
0.38,2.5,100,3.2146097657033312,-0.0030012749507755446,3.2146097657033312,-0.0030012749507755446,0.0,3.217611040654107,pass
0.38,2.6,100,3.2536631574561534,-0.0031531854619801384,3.2536631574561534,-0.0031531854619801397,1.3010426069826053e-18,3.2568163429181336,pass
0.38,2.7,100,3.291232155606346,-0.0033096860891403093,3.291232155606346,-0.0033096860891403093,0.0,3.2945418416954864,pass
0.38,2.8,100,3.327435270629716,-0.003459925396106559,3.327435270629716,-0.003459925396106559,0.0,3.3308951960258226,pass
0.38,2.9,100,3.3623469814215627,-0.003625746077686449,3.3623469814215627,-0.003625746077686449,0.0,3.365972727499249,pass
0.38,3.0,100,3.396068426742026,-0.003792531587453181,3.396068426742026,-0.003792531587453181,0.0,3.3998609583294788,pass
